<doc id="bv_doc_id__19" attrs="word lemma type">
Entwurf	bv_doc_id__19_d9e308
aller	bv_doc_id__19_d9e15186
Arbeitgeber	bv_doc_id__19_d9e15188
und	bv_doc_id__19_d9e15190
Arbeitnehmer	bv_doc_id__19_d9e15192
im	bv_doc_id__19_d9e15194
Bundesgebiet	bv_doc_id__19_d9e15196
gebildet	bv_doc_id__19_d9e15199
<g/>
.	
Den	bv_doc_id__19_d9e15203
Vorsitz	bv_doc_id__19_d9e15205
in	bv_doc_id__19_d9e15207
derselben	bv_doc_id__19_d9e15209
führt	bv_doc_id__19_d9e15212
der	bv_doc_id__19_d9e15214
Bundeskanzler	bv_doc_id__19_d9e15216
oder	bv_doc_id__19_d9e15218
ein	bv_doc_id__19_d9e15220
von	bv_doc_id__19_d9e15222
demselben	bv_doc_id__19_d9e15225
berufener	bv_doc_id__19_d9e15227
Bundesminister	bv_doc_id__19_d9e15229
<g/>
.	
Art.	bv_doc_id__19_d9e15239
79.	bv_doc_id__19_d9e15241
Zum	bv_doc_id__19_d9e15246
Wirkungskreis	bv_doc_id__19_d9e15248
der	bv_doc_id__19_d9e15250
Reichswirtschaftskammer	bv_doc_id__19_d9e15252
gehören	bv_doc_id__19_d9e15254
<g/>
:	
1.	bv_doc_id__19_d9e15263
Die	bv_doc_id__19_d9e15268
Vorberatung	bv_doc_id__19_d9e15270
aller	bv_doc_id__19_d9e15272
sozialpolitischen	bv_doc_id__19_d9e15274
und	bv_doc_id__19_d9e15276
wirtschaftlichen	bv_doc_id__19_d9e15279
Bundesgesetze	bv_doc_id__19_d9e15281
<g/>
,	
insbesondere	bv_doc_id__19_d9e15285
solcher	bv_doc_id__19_d9e15287
<g/>
,	
durch	bv_doc_id__19_d9e15292
welche	bv_doc_id__19_d9e15294
neue	bv_doc_id__19_d9e15296
Steuern	bv_doc_id__19_d9e15298
aufgelegt	bv_doc_id__19_d9e15300
oder	bv_doc_id__19_d9e15302
neue	bv_doc_id__19_d9e15305
Schuldverpflichtungen	bv_doc_id__19_d9e15307
eingegangen	bv_doc_id__19_d9e15309
werden	bv_doc_id__19_d9e15311
sollen	bv_doc_id__19_d9e15313
<g/>
.	
Der	bv_doc_id__19_d9e15318
Bundestag	bv_doc_id__19_d9e15320
hat	bv_doc_id__19_d9e15322
bei	bv_doc_id__19_d9e15324
sonstiger	bv_doc_id__19_d9e15326
Ungültigkeit	bv_doc_id__19_d9e15328
seines	bv_doc_id__19_d9e15331
Beschlusses	bv_doc_id__19_d9e15333
eine	bv_doc_id__19_d9e15335
derartige	bv_doc_id__19_d9e15337
Gesetzesvorlage	bv_doc_id__19_d9e15339
der	bv_doc_id__19_d9e15341
Reichswirtschaftskammer	bv_doc_id__19_d9e15344
unter	bv_doc_id__19_d9e15346
Satzung	bv_doc_id__19_d9e15348
einer	bv_doc_id__19_d9e15350
Frist	bv_doc_id__19_d9e15352
von	bv_doc_id__19_d9e15354
zwei	bv_doc_id__19_d9e15357
bis	bv_doc_id__19_d9e15359
vier	bv_doc_id__19_d9e15361
Wochen	bv_doc_id__19_d9e15363
zur	bv_doc_id__19_d9e15365
Begutachtung	bv_doc_id__19_d9e15367
zu	bv_doc_id__19_d9e15370
übermitteln	bv_doc_id__19_d9e15372
<g/>
,	
ist	bv_doc_id__19_d9e15376
aber	bv_doc_id__19_d9e15378
nicht	bv_doc_id__19_d9e15380
weiter	bv_doc_id__19_d9e15383
an	bv_doc_id__19_d9e15385
das	bv_doc_id__19_d9e15387
Gutachten	bv_doc_id__19_d9e15389
gebunden	bv_doc_id__19_d9e15391
<g/>
.	
2.	bv_doc_id__19_d9e15398
Die	bv_doc_id__19_d9e15403
Antragstellung	bv_doc_id__19_d9e15405
auf	bv_doc_id__19_d9e15407
Erlassung	bv_doc_id__19_d9e15409
von	bv_doc_id__19_d9e15411
Bundesgesetzen	bv_doc_id__19_d9e15414
sozialpolitischen	bv_doc_id__19_d9e15416
und	bv_doc_id__19_d9e15418
wirtschaftlichen	bv_doc_id__19_d9e15420
Inhaltes	bv_doc_id__19_d9e15422
und	bv_doc_id__19_d9e15424
Vertretung	bv_doc_id__19_d9e15427
dieses	bv_doc_id__19_d9e15429
Antrages	bv_doc_id__19_d9e15431
im	bv_doc_id__19_d9e15433
Bundestage	bv_doc_id__19_d9e15435
durch	bv_doc_id__19_d9e15437
ein	bv_doc_id__19_d9e15440
Mitglied	bv_doc_id__19_d9e15442
der	bv_doc_id__19_d9e15444
Reichswirtschaftskammer	bv_doc_id__19_d9e15446
<g/>
.	
3.	bv_doc_id__19_d9e15453
Die	bv_doc_id__19_d9e15459
Entsendung	bv_doc_id__19_d9e15461
von	bv_doc_id__19_d9e15463
Beiräten	bv_doc_id__19_d9e15465
an	bv_doc_id__19_d9e15467
die	bv_doc_id__19_d9e15470
Bundesregierung	bv_doc_id__19_d9e15472
und	bv_doc_id__19_d9e15474
an	bv_doc_id__19_d9e15476
die	bv_doc_id__19_d9e15478
Bundesgerichte	bv_doc_id__19_d9e15480
<g/>
,	
insoweit	bv_doc_id__19_d9e15485
das	bv_doc_id__19_d9e15487
Gesetz	bv_doc_id__19_d9e15489
die	bv_doc_id__19_d9e15491
Zuziehung	bv_doc_id__19_d9e15493
solcher	bv_doc_id__19_d9e15496
vorsieht	bv_doc_id__19_d9e15498
<g/>
.	
Die	bv_doc_id__19_d9e15502
nähere	bv_doc_id__19_d9e15504
Ausgestaltung	bv_doc_id__19_d9e15506
hat	bv_doc_id__19_d9e15509
durch	bv_doc_id__19_d9e15511
Bundesgesetz	bv_doc_id__19_d9e15513
zu	bv_doc_id__19_d9e15515
erfolgen	bv_doc_id__19_d9e15517
<g/>
.	
Art.	bv_doc_id__19_d9e15239
79.	bv_doc_id__19_d9e15241
Zum	bv_doc_id__19_d9e15246
Wirkungskreis	bv_doc_id__19_d9e15248
der	bv_doc_id__19_d9e15250
Reichswirtschaftskammer	bv_doc_id__19_d9e15252
gehören	bv_doc_id__19_d9e15254
<g/>
:	
1.	bv_doc_id__19_d9e15263
Die	bv_doc_id__19_d9e15268
Vorberatung	bv_doc_id__19_d9e15270
aller	bv_doc_id__19_d9e15272
sozialpolitischen	bv_doc_id__19_d9e15274
und	bv_doc_id__19_d9e15276
wirtschaftlichen	bv_doc_id__19_d9e15279
Bundesgesetze	bv_doc_id__19_d9e15281
<g/>
,	
insbesondere	bv_doc_id__19_d9e15285
solcher	bv_doc_id__19_d9e15287
<g/>
,	
durch	bv_doc_id__19_d9e15292
welche	bv_doc_id__19_d9e15294
neue	bv_doc_id__19_d9e15296
Steuern	bv_doc_id__19_d9e15298
aufgelegt	bv_doc_id__19_d9e15300
oder	bv_doc_id__19_d9e15302
neue	bv_doc_id__19_d9e15305
Schuldverpflichtungen	bv_doc_id__19_d9e15307
eingegangen	bv_doc_id__19_d9e15309
werden	bv_doc_id__19_d9e15311
sollen	bv_doc_id__19_d9e15313
<g/>
.	
Der	bv_doc_id__19_d9e15318
Bundestag	bv_doc_id__19_d9e15320
hat	bv_doc_id__19_d9e15322
bei	bv_doc_id__19_d9e15324
sonstiger	bv_doc_id__19_d9e15326
Ungültigkeit	bv_doc_id__19_d9e15328
seines	bv_doc_id__19_d9e15331
Beschlusses	bv_doc_id__19_d9e15333
eine	bv_doc_id__19_d9e15335
derartige	bv_doc_id__19_d9e15337
Gesetzesvorlage	bv_doc_id__19_d9e15339
der	bv_doc_id__19_d9e15341
Reichswirtschaftskammer	bv_doc_id__19_d9e15344
unter	bv_doc_id__19_d9e15346
Satzung	bv_doc_id__19_d9e15348
einer	bv_doc_id__19_d9e15350
Frist	bv_doc_id__19_d9e15352
von	bv_doc_id__19_d9e15354
zwei	bv_doc_id__19_d9e15357
bis	bv_doc_id__19_d9e15359
vier	bv_doc_id__19_d9e15361
Wochen	bv_doc_id__19_d9e15363
zur	bv_doc_id__19_d9e15365
Begutachtung	bv_doc_id__19_d9e15367
zu	bv_doc_id__19_d9e15370
übermitteln	bv_doc_id__19_d9e15372
<g/>
,	
ist	bv_doc_id__19_d9e15376
aber	bv_doc_id__19_d9e15378
nicht	bv_doc_id__19_d9e15380
weiter	bv_doc_id__19_d9e15383
an	bv_doc_id__19_d9e15385
das	bv_doc_id__19_d9e15387
Gutachten	bv_doc_id__19_d9e15389
gebunden	bv_doc_id__19_d9e15391
<g/>
.	
2.	bv_doc_id__19_d9e15398
Die	bv_doc_id__19_d9e15403
Antragstellung	bv_doc_id__19_d9e15405
auf	bv_doc_id__19_d9e15407
Erlassung	bv_doc_id__19_d9e15409
von	bv_doc_id__19_d9e15411
Bundesgesetzen	bv_doc_id__19_d9e15414
sozialpolitischen	bv_doc_id__19_d9e15416
und	bv_doc_id__19_d9e15418
wirtschaftlichen	bv_doc_id__19_d9e15420
Inhaltes	bv_doc_id__19_d9e15422
und	bv_doc_id__19_d9e15424
Vertretung	bv_doc_id__19_d9e15427
dieses	bv_doc_id__19_d9e15429
Antrages	bv_doc_id__19_d9e15431
im	bv_doc_id__19_d9e15433
Bundestage	bv_doc_id__19_d9e15435
durch	bv_doc_id__19_d9e15437
ein	bv_doc_id__19_d9e15440
Mitglied	bv_doc_id__19_d9e15442
der	bv_doc_id__19_d9e15444
Reichswirtschaftskammer	bv_doc_id__19_d9e15446
<g/>
.	
3.	bv_doc_id__19_d9e15453
Die	bv_doc_id__19_d9e15459
Entsendung	bv_doc_id__19_d9e15461
von	bv_doc_id__19_d9e15463
Beiräten	bv_doc_id__19_d9e15465
an	bv_doc_id__19_d9e15467
die	bv_doc_id__19_d9e15470
Bundesregierung	bv_doc_id__19_d9e15472
und	bv_doc_id__19_d9e15474
an	bv_doc_id__19_d9e15476
die	bv_doc_id__19_d9e15478
Bundesgerichte	bv_doc_id__19_d9e15480
<g/>
,	
insoweit	bv_doc_id__19_d9e15485
das	bv_doc_id__19_d9e15487
Gesetz	bv_doc_id__19_d9e15489
die	bv_doc_id__19_d9e15491
Zuziehung	bv_doc_id__19_d9e15493
solcher	bv_doc_id__19_d9e15496
vorsieht	bv_doc_id__19_d9e15498
<g/>
.	
Die	bv_doc_id__19_d9e15502
nähere	bv_doc_id__19_d9e15504
Ausgestaltung	bv_doc_id__19_d9e15506
hat	bv_doc_id__19_d9e15509
durch	bv_doc_id__19_d9e15511
Bundesgesetz	bv_doc_id__19_d9e15513
zu	bv_doc_id__19_d9e15515
erfolgen	bv_doc_id__19_d9e15517
<g/>
.	
1.	bv_doc_id__19_d9e15263
Die	bv_doc_id__19_d9e15268
Vorberatung	bv_doc_id__19_d9e15270
aller	bv_doc_id__19_d9e15272
sozialpolitischen	bv_doc_id__19_d9e15274
und	bv_doc_id__19_d9e15276
wirtschaftlichen	bv_doc_id__19_d9e15279
Bundesgesetze	bv_doc_id__19_d9e15281
<g/>
,	
insbesondere	bv_doc_id__19_d9e15285
solcher	bv_doc_id__19_d9e15287
<g/>
,	
durch	bv_doc_id__19_d9e15292
welche	bv_doc_id__19_d9e15294
neue	bv_doc_id__19_d9e15296
Steuern	bv_doc_id__19_d9e15298
aufgelegt	bv_doc_id__19_d9e15300
oder	bv_doc_id__19_d9e15302
neue	bv_doc_id__19_d9e15305
Schuldverpflichtungen	bv_doc_id__19_d9e15307
eingegangen	bv_doc_id__19_d9e15309
werden	bv_doc_id__19_d9e15311
sollen	bv_doc_id__19_d9e15313
<g/>
.	
Der	bv_doc_id__19_d9e15318
Bundestag	bv_doc_id__19_d9e15320
hat	bv_doc_id__19_d9e15322
bei	bv_doc_id__19_d9e15324
sonstiger	bv_doc_id__19_d9e15326
Ungültigkeit	bv_doc_id__19_d9e15328
seines	bv_doc_id__19_d9e15331
Beschlusses	bv_doc_id__19_d9e15333
eine	bv_doc_id__19_d9e15335
derartige	bv_doc_id__19_d9e15337
Gesetzesvorlage	bv_doc_id__19_d9e15339
der	bv_doc_id__19_d9e15341
Reichswirtschaftskammer	bv_doc_id__19_d9e15344
unter	bv_doc_id__19_d9e15346
Satzung	bv_doc_id__19_d9e15348
einer	bv_doc_id__19_d9e15350
Frist	bv_doc_id__19_d9e15352
von	bv_doc_id__19_d9e15354
zwei	bv_doc_id__19_d9e15357
bis	bv_doc_id__19_d9e15359
vier	bv_doc_id__19_d9e15361
Wochen	bv_doc_id__19_d9e15363
zur	bv_doc_id__19_d9e15365
Begutachtung	bv_doc_id__19_d9e15367
zu	bv_doc_id__19_d9e15370
übermitteln	bv_doc_id__19_d9e15372
<g/>
,	
ist	bv_doc_id__19_d9e15376
aber	bv_doc_id__19_d9e15378
nicht	bv_doc_id__19_d9e15380
weiter	bv_doc_id__19_d9e15383
an	bv_doc_id__19_d9e15385
das	bv_doc_id__19_d9e15387
Gutachten	bv_doc_id__19_d9e15389
gebunden	bv_doc_id__19_d9e15391
<g/>
.	
2.	bv_doc_id__19_d9e15398
Die	bv_doc_id__19_d9e15403
Antragstellung	bv_doc_id__19_d9e15405
auf	bv_doc_id__19_d9e15407
Erlassung	bv_doc_id__19_d9e15409
von	bv_doc_id__19_d9e15411
Bundesgesetzen	bv_doc_id__19_d9e15414
sozialpolitischen	bv_doc_id__19_d9e15416
und	bv_doc_id__19_d9e15418
wirtschaftlichen	bv_doc_id__19_d9e15420
Inhaltes	bv_doc_id__19_d9e15422
und	bv_doc_id__19_d9e15424
Vertretung	bv_doc_id__19_d9e15427
dieses	bv_doc_id__19_d9e15429
Antrages	bv_doc_id__19_d9e15431
im	bv_doc_id__19_d9e15433
Bundestage	bv_doc_id__19_d9e15435
durch	bv_doc_id__19_d9e15437
ein	bv_doc_id__19_d9e15440
Mitglied	bv_doc_id__19_d9e15442
der	bv_doc_id__19_d9e15444
Reichswirtschaftskammer	bv_doc_id__19_d9e15446
<g/>
.	
3.	bv_doc_id__19_d9e15453
Die	bv_doc_id__19_d9e15459
Entsendung	bv_doc_id__19_d9e15461
von	bv_doc_id__19_d9e15463
Beiräten	bv_doc_id__19_d9e15465
an	bv_doc_id__19_d9e15467
die	bv_doc_id__19_d9e15470
Bundesregierung	bv_doc_id__19_d9e15472
und	bv_doc_id__19_d9e15474
an	bv_doc_id__19_d9e15476
die	bv_doc_id__19_d9e15478
Bundesgerichte	bv_doc_id__19_d9e15480
<g/>
,	
insoweit	bv_doc_id__19_d9e15485
das	bv_doc_id__19_d9e15487
Gesetz	bv_doc_id__19_d9e15489
die	bv_doc_id__19_d9e15491
Zuziehung	bv_doc_id__19_d9e15493
solcher	bv_doc_id__19_d9e15496
vorsieht	bv_doc_id__19_d9e15498
<g/>
.	
Die	bv_doc_id__19_d9e15502
nähere	bv_doc_id__19_d9e15504
Ausgestaltung	bv_doc_id__19_d9e15506
hat	bv_doc_id__19_d9e15509
durch	bv_doc_id__19_d9e15511
Bundesgesetz	bv_doc_id__19_d9e15513
zu	bv_doc_id__19_d9e15515
erfolgen	bv_doc_id__19_d9e15517
<g/>
.	
VI	bv_doc_id__19_d9e15531
<g/>
.	
Hauptteil	bv_doc_id__19_d9e15535
<g/>
.	
Verwaltung	bv_doc_id__19_d9e15542
<g/>
,	
Heerwesen	bv_doc_id__19_d9e15546
und	bv_doc_id__19_d9e15548
Rechtspflege	bv_doc_id__19_d9e15550
<g/>
.	
I	bv_doc_id__19_d9e15560
<g/>
.	
Die	bv_doc_id__19_d9e15564
Verwaltung	bv_doc_id__19_d9e15566
<g/>
.	
Art.	bv_doc_id__19_d9e15575
80.	bv_doc_id__19_d9e15577
Die	bv_doc_id__19_d9e15582
Verwaltung	bv_doc_id__19_d9e15584
<g/>
,	
soweit	bv_doc_id__19_d9e15588
sie	bv_doc_id__19_d9e15590
nicht	bv_doc_id__19_d9e15593
der	bv_doc_id__19_d9e15595
Bundesregierung	bv_doc_id__19_d9e15597
übertragen	bv_doc_id__19_d9e15599
ist	bv_doc_id__19_d9e15601
<g/>
,	
wird	bv_doc_id__19_d9e15606
von	bv_doc_id__19_d9e15608
der	bv_doc_id__19_d9e15610
Landesregierung	bv_doc_id__19_d9e15612
und	bv_doc_id__19_d9e15614
den	bv_doc_id__19_d9e15616
von	bv_doc_id__19_d9e15619
ihr	bv_doc_id__19_d9e15621
bestellten	bv_doc_id__19_d9e15623
Organen	bv_doc_id__19_d9e15625
ausgeübt	bv_doc_id__19_d9e15627
<g/>
.	
Über	bv_doc_id__19_d9e15634
Beschwerden	bv_doc_id__19_d9e15636
gegen	bv_doc_id__19_d9e15638
Verfügungen	bv_doc_id__19_d9e15640
der	bv_doc_id__19_d9e15642
Behörden	bv_doc_id__19_d9e15645
erster	bv_doc_id__19_d9e15647
Instanz	bv_doc_id__19_d9e15649
<g/>
,	
durch	bv_doc_id__19_d9e15653
welche	bv_doc_id__19_d9e15655
Strafen	bv_doc_id__19_d9e15658
verhängt	bv_doc_id__19_d9e15660
wurden	bv_doc_id__19_d9e15662
<g/>
,	
oder	bv_doc_id__19_d9e15666
über	bv_doc_id__19_d9e15668
Rechte	bv_doc_id__19_d9e15671
von	bv_doc_id__19_d9e15673
Bürgern	bv_doc_id__19_d9e15675
erkannt	bv_doc_id__19_d9e15677
wurde	bv_doc_id__19_d9e15679
<g/>
,	
hat	bv_doc_id__19_d9e15684
ein	bv_doc_id__19_d9e15686
Landesverwaltungsgericht	bv_doc_id__19_d9e15688
<g/>
,	
das	bv_doc_id__19_d9e15692
aus	bv_doc_id__19_d9e15694
Richtern	bv_doc_id__19_d9e15697
<g/>
,	
Verwaltungsbeamten	bv_doc_id__19_d9e15701
und	bv_doc_id__19_d9e15703
Laien	bv_doc_id__19_d9e15705
zusammengesetzt	bv_doc_id__19_d9e15707
wird	bv_doc_id__19_d9e15710
<g/>
,	
zu	bv_doc_id__19_d9e15714
entscheiden	bv_doc_id__19_d9e15716
<g/>
.	
Ein	bv_doc_id__19_d9e15725
weiterer	bv_doc_id__19_d9e15727
Rechtszug	bv_doc_id__19_d9e15729
gegen	bv_doc_id__19_d9e15731
Entscheidungen	bv_doc_id__19_d9e15734
der	bv_doc_id__19_d9e15736
Landesverwaltungsgerichte	bv_doc_id__19_d9e15738
geht	bv_doc_id__19_d9e15740
in	bv_doc_id__19_d9e15742
den	bv_doc_id__19_d9e15744
durch	bv_doc_id__19_d9e15747
besonderes	bv_doc_id__19_d9e15749
Gesetz	bv_doc_id__19_d9e15751
zu	bv_doc_id__19_d9e15753
bestimmenden	bv_doc_id__19_d9e15755
Fällen	bv_doc_id__19_d9e15757
an	bv_doc_id__19_d9e15760
das	bv_doc_id__19_d9e15762
Bundesverwaltungsgericht	bv_doc_id__19_d9e15764
<g/>
.	
Hat	bv_doc_id__19_d9e15768
die	bv_doc_id__19_d9e15770
Verwaltungsbehörde	bv_doc_id__19_d9e15773
über	bv_doc_id__19_d9e15775
strittige	bv_doc_id__19_d9e15777
Privatrechtsansprüche	bv_doc_id__19_d9e15779
entschieden	bv_doc_id__19_d9e15781
<g/>
,	
so	bv_doc_id__19_d9e15786
bleibt	bv_doc_id__19_d9e15788
der	bv_doc_id__19_d9e15790
ordentliche	bv_doc_id__19_d9e15792
Rechtsweg	bv_doc_id__19_d9e15794
gegen	bv_doc_id__19_d9e15796
die	bv_doc_id__19_d9e15799
andere	bv_doc_id__19_d9e15801
Partei	bv_doc_id__19_d9e15803
offen	bv_doc_id__19_d9e15805
<g/>
.	
Art.	bv_doc_id__19_d9e15815
81.	bv_doc_id__19_d9e15817
Gemeinden	bv_doc_id__19_d9e15822
haben	bv_doc_id__19_d9e15824
das	bv_doc_id__19_d9e15826
Selbstverwaltungsrecht	bv_doc_id__19_d9e15828
<g/>
;	
zur	bv_doc_id__19_d9e15833
Durchführung	bv_doc_id__19_d9e15835
der	bv_doc_id__19_d9e15837
Angelegenheiten	bv_doc_id__19_d9e15839
<g/>
,	
deren	bv_doc_id__19_d9e15843
Regelung	bv_doc_id__19_d9e15846
in	bv_doc_id__19_d9e15848
den	bv_doc_id__19_d9e15850
Wirkungskreis	bv_doc_id__19_d9e15852
des	bv_doc_id__19_d9e15854
Landes	bv_doc_id__19_d9e15856
oder	bv_doc_id__19_d9e15859
Bundes	bv_doc_id__19_d9e15861
fällt	bv_doc_id__19_d9e15863
<g/>
,	
wird	bv_doc_id__19_d9e15867
den	bv_doc_id__19_d9e15869
Gemeinden	bv_doc_id__19_d9e15872
ein	bv_doc_id__19_d9e15874
von	bv_doc_id__19_d9e15876
der	bv_doc_id__19_d9e15878
Landesregierung	bv_doc_id__19_d9e15880
bestelltes	bv_doc_id__19_d9e15882
Organ	bv_doc_id__19_d9e15885
beigegeben	bv_doc_id__19_d9e15887
<g/>
.	
Art.	bv_doc_id__19_d9e15897
82.	bv_doc_id__19_d9e15899
Die	bv_doc_id__19_d9e15904
Grundlagen	bv_doc_id__19_d9e15906
des	bv_doc_id__19_d9e15908
Beamtenverhältnisses	bv_doc_id__19_d9e15910
<g/>
,	
die	bv_doc_id__19_d9e15915
Grundzüge	bv_doc_id__19_d9e15917
der	bv_doc_id__19_d9e15919
Dienstordnung	bv_doc_id__19_d9e15921
<g/>
,	
die	bv_doc_id__19_d9e15925
Besoldung	bv_doc_id__19_d9e15928
<g/>
,	
der	bv_doc_id__19_d9e15932
Ruhegenuß	bv_doc_id__19_d9e15934
und	bv_doc_id__19_d9e15936
die	bv_doc_id__19_d9e15938
Versorgung	bv_doc_id__19_d9e15941
der	bv_doc_id__19_d9e15943
Hinterbliebenen	bv_doc_id__19_d9e15945
öffentlicher	bv_doc_id__19_d9e15947
Angestellter	bv_doc_id__19_d9e15949
sind	bv_doc_id__19_d9e15951
durch	bv_doc_id__19_d9e15954
Gesetz	bv_doc_id__19_d9e15956
zu	bv_doc_id__19_d9e15958
regeln	bv_doc_id__19_d9e15960
<g/>
.	
Die	bv_doc_id__19_d9e15967
Enthebung	bv_doc_id__19_d9e15969
vom	bv_doc_id__19_d9e15971
Amte	bv_doc_id__19_d9e15973
und	bv_doc_id__19_d9e15975
die	bv_doc_id__19_d9e15978
Versetzung	bv_doc_id__19_d9e15980
in	bv_doc_id__19_d9e15982
den	bv_doc_id__19_d9e15984
Ruhestand	bv_doc_id__19_d9e15986
vor	bv_doc_id__19_d9e15988
Ablauf	bv_doc_id__19_d9e15991
der	bv_doc_id__19_d9e15993
Dienstzeit	bv_doc_id__19_d9e15995
und	bv_doc_id__19_d9e15997
vor	bv_doc_id__19_d9e15999
Erreichung	bv_doc_id__19_d9e16001
der	bv_doc_id__19_d9e16004
Altersgrenze	bv_doc_id__19_d9e16006
sowie	bv_doc_id__19_d9e16008
die	bv_doc_id__19_d9e16010
Versetzung	bv_doc_id__19_d9e16012
auf	bv_doc_id__19_d9e16014
Dienstposten	bv_doc_id__19_d9e16017
mit	bv_doc_id__19_d9e16019
geringeren	bv_doc_id__19_d9e16021
Bezügen	bv_doc_id__19_d9e16023
ist	bv_doc_id__19_d9e16025
gegen	bv_doc_id__19_d9e16027
den	bv_doc_id__19_d9e16030
Willen	bv_doc_id__19_d9e16032
des	bv_doc_id__19_d9e16034
Angestellten	bv_doc_id__19_d9e16036
nur	bv_doc_id__19_d9e16038
auf	bv_doc_id__19_d9e16040
Grund	bv_doc_id__19_d9e16043
eines	bv_doc_id__19_d9e16045
dienstlichen	bv_doc_id__19_d9e16047
Straferkenntnisses	bv_doc_id__19_d9e16049
zulässig	bv_doc_id__19_d9e16051
<g/>
.	
Das	bv_doc_id__19_d9e16058
dienstliche	bv_doc_id__19_d9e16060
Strafverfahren	bv_doc_id__19_d9e16062
ist	bv_doc_id__19_d9e16064
nach	bv_doc_id__19_d9e16066
den	bv_doc_id__19_d9e16069
Grundsätzen	bv_doc_id__19_d9e16071
der	bv_doc_id__19_d9e16073
Unmittelbarkeit	bv_doc_id__19_d9e16075
und	bv_doc_id__19_d9e16077
Mündlichkeit	bv_doc_id__19_d9e16079
einzurichten	bv_doc_id__19_d9e16082
<g/>
.	
Wegen	bv_doc_id__19_d9e16086
vermögensrechtlicher	bv_doc_id__19_d9e16088
Ansprüche	bv_doc_id__19_d9e16090
gegen	bv_doc_id__19_d9e16092
den	bv_doc_id__19_d9e16095
Staat	bv_doc_id__19_d9e16097
ist	bv_doc_id__19_d9e16099
den	bv_doc_id__19_d9e16101
Angestellten	bv_doc_id__19_d9e16103
der	bv_doc_id__19_d9e16105
ordentliche	bv_doc_id__19_d9e16108
Rechtsweg	bv_doc_id__19_d9e16110
vorbehalten	bv_doc_id__19_d9e16112
<g/>
.	
Den	bv_doc_id__19_d9e16119
öffentlichen	bv_doc_id__19_d9e16121
Angestellten	bv_doc_id__19_d9e16123
wird	bv_doc_id__19_d9e16125
die	bv_doc_id__19_d9e16127
Freiheit	bv_doc_id__19_d9e16130
der	bv_doc_id__19_d9e16132
politischen	bv_doc_id__19_d9e16134
Betätigung	bv_doc_id__19_d9e16136
und	bv_doc_id__19_d9e16138
die	bv_doc_id__19_d9e16140
Freiheit	bv_doc_id__19_d9e16143
der	bv_doc_id__19_d9e16145
Vereinigung	bv_doc_id__19_d9e16147
gewährleistet	bv_doc_id__19_d9e16149
<g/>
.	
Zur	bv_doc_id__19_d9e16153
Wahrung	bv_doc_id__19_d9e16156
der	bv_doc_id__19_d9e16158
wirtschaftlichen	bv_doc_id__19_d9e16160
Interessen	bv_doc_id__19_d9e16162
und	bv_doc_id__19_d9e16164
zur	bv_doc_id__19_d9e16166
Mitwirkung	bv_doc_id__19_d9e16169
bei	bv_doc_id__19_d9e16171
Personalangelegenheiten	bv_doc_id__19_d9e16173
werden	bv_doc_id__19_d9e16175
Beamtenvertretungen	bv_doc_id__19_d9e16177
durch	bv_doc_id__19_d9e16179
besonderes	bv_doc_id__19_d9e16182
Gesetz	bv_doc_id__19_d9e16184
geschaffen	bv_doc_id__19_d9e16186
<g/>
.	
II	bv_doc_id__19_d9e16197
<g/>
.	
Das	bv_doc_id__19_d9e16201
Heerwesen	bv_doc_id__19_d9e16203
<g/>
.	
Art.	bv_doc_id__19_d9e16212
83.	bv_doc_id__19_d9e16214
Die	bv_doc_id__19_d9e16219
Ausgestaltung	bv_doc_id__19_d9e16221
und	bv_doc_id__19_d9e16223
Verwendung	bv_doc_id__19_d9e16225
des	bv_doc_id__19_d9e16227
Bundesheeres	bv_doc_id__19_d9e16230
und	bv_doc_id__19_d9e16232
der	bv_doc_id__19_d9e16234
Wiener	bv_doc_id__19_d9e16236
Sicherheitswehr	bv_doc_id__19_d9e16238
bestimmt	bv_doc_id__19_d9e16240
ein	bv_doc_id__19_d9e16243
Bundesgesetz	bv_doc_id__19_d9e16245
<g/>
.	
Der	bv_doc_id__19_d9e16252
Bundespräsident	bv_doc_id__19_d9e16254
hat	bv_doc_id__19_d9e16256
den	bv_doc_id__19_d9e16258
Oberbefehl	bv_doc_id__19_d9e16260
über	bv_doc_id__19_d9e16263
das	bv_doc_id__19_d9e16265
Bundesheer	bv_doc_id__19_d9e16267
<g/>
;	
er	bv_doc_id__19_d9e16271
übt	bv_doc_id__19_d9e16273
denselben	bv_doc_id__19_d9e16276
ausschließlich	bv_doc_id__19_d9e16278
durch	bv_doc_id__19_d9e16280
militärische	bv_doc_id__19_d9e16282
Befehlshaber	bv_doc_id__19_d9e16284
aus	bv_doc_id__19_d9e16286
<g/>
.	
Er	bv_doc_id__19_d9e16291
bestimmt	bv_doc_id__19_d9e16293
den	bv_doc_id__19_d9e16295
Befehlshaber	bv_doc_id__19_d9e16297
der	bv_doc_id__19_d9e16299
Wiener	bv_doc_id__19_d9e16302
Sicherheitswehr	bv_doc_id__19_d9e16304
<g/>
.	
Die	bv_doc_id__19_d9e16311
Verwaltung	bv_doc_id__19_d9e16313
des	bv_doc_id__19_d9e16315
Heeres	bv_doc_id__19_d9e16317
steht	bv_doc_id__19_d9e16319
der	bv_doc_id__19_d9e16322
Bundesregierung	bv_doc_id__19_d9e16324
und	bv_doc_id__19_d9e16326
