<doc id="bv_doc_id__33" attrs="word lemma type">
Bekanntlich	bv_doc_id__33_d24e235
auf	bv_doc_id__33_d24e23540
Verlust	bv_doc_id__33_d24e23542
des	bv_doc_id__33_d24e23544
Amtes	bv_doc_id__33_d24e23546
<g/>
,	
unter	bv_doc_id__33_d24e23551
besonders	bv_doc_id__33_d24e23553
erschwerenden	bv_doc_id__33_d24e23555
Umständen	bv_doc_id__33_d24e23557
auch	bv_doc_id__33_d24e23559
auf	bv_doc_id__33_d24e23562
Berlust	bv_doc_id__33_d24e23564
der	bv_doc_id__33_d24e23566
politischen	bv_doc_id__33_d24e23568
Rechte	bv_doc_id__33_d24e23570
auf	bv_doc_id__33_d24e23572
bestimmte	bv_doc_id__33_d24e23575
Zeit	bv_doc_id__33_d24e23577
zu	bv_doc_id__33_d24e23579
lauten	bv_doc_id__33_d24e23581
<g/>
;	
bei	bv_doc_id__33_d24e23585
geringfüigeren	bv_doc_id__33_d24e23588
Rechtsverletzungen	bv_doc_id__33_d24e23590
in	bv_doc_id__33_d24e23592
den	bv_doc_id__33_d24e23594
unter	bv_doc_id__33_d24e23596
3.)	bv_doc_id__33_d24e23598
er	bv_doc_id__33_d24e23601
wähntenFällen	bv_doc_id__33_d24e23603
kann	bv_doc_id__33_d24e23605
sich	bv_doc_id__33_d24e23607
der	bv_doc_id__33_d24e23609
Verfassungsgerichtshot	bv_doc_id__33_d24e23611
darauf	bv_doc_id__33_d24e23614
beschränkten	bv_doc_id__33_d24e23616
<g/>
,	
festzustellen	bv_doc_id__33_d24e23620
<g/>
,	
daß	bv_doc_id__33_d24e23624
eine	bv_doc_id__33_d24e23627
Rechtsverlebung	bv_doc_id__33_d24e23629
vorliegt	bv_doc_id__33_d24e23631
<g/>
.	
Artifel	bv_doc_id__33_d24e23635
153.	bv_doc_id__33_d24e23637
Der	bv_doc_id__33_d24e23640
Verfassungsgerichtshof	bv_doc_id__33_d24e23642
entscheidet	bv_doc_id__33_d24e23644
über	bv_doc_id__33_d24e23646
Beschwerden	bv_doc_id__33_d24e23648
wegen	bv_doc_id__33_d24e23650
Verletung	bv_doc_id__33_d24e23653
der	bv_doc_id__33_d24e23655
verfassungsmäßig	bv_doc_id__33_d24e23657
gewährleisteten	bv_doc_id__33_d24e23659
politischen	bv_doc_id__33_d24e23661
Rechte	bv_doc_id__33_d24e23663
durch	bv_doc_id__33_d24e23666
eine	bv_doc_id__33_d24e23668
Behörde	bv_doc_id__33_d24e23670
nach	bv_doc_id__33_d24e23672
brschöpsung	bv_doc_id__33_d24e23674
des	bv_doc_id__33_d24e23676
administrativen	bv_doc_id__33_d24e23679
instangenzuges	bv_doc_id__33_d24e23681
<g/>
.	
12	bv_doc_id__33_d24e23691
<g/>
)	
Das	bv_doc_id__33_d24e23696
stattgebende	bv_doc_id__33_d24e23698
Erlenntnis	bv_doc_id__33_d24e23700
des	bv_doc_id__33_d24e23702
Verfassungsgerichtehofes	bv_doc_id__33_d24e23705
bewirtt	bv_doc_id__33_d24e23707
die	bv_doc_id__33_d24e23709
Aufhebung	bv_doc_id__33_d24e23711
der	bv_doc_id__33_d24e23713
verfassungswidrigen	bv_doc_id__33_d24e23715
Entscheidung	bv_doc_id__33_d24e23718
oder	bv_doc_id__33_d24e23720
Verfügung	bv_doc_id__33_d24e23722
<g/>
.	
Die	bv_doc_id__33_d24e23726
Behörden	bv_doc_id__33_d24e23728
sind	bv_doc_id__33_d24e23731
bei	bv_doc_id__33_d24e23733
der	bv_doc_id__33_d24e23735
neu	bv_doc_id__33_d24e23737
zu	bv_doc_id__33_d24e23739
treffenden	bv_doc_id__33_d24e23741
Entscheidung	bv_doc_id__33_d24e23744
oder	bv_doc_id__33_d24e23746
Verfügung	bv_doc_id__33_d24e23748
an	bv_doc_id__33_d24e23750
die	bv_doc_id__33_d24e23752
Rechtsanschauung	bv_doc_id__33_d24e23754
des	bv_doc_id__33_d24e23757
Verfassungsgerichtshofes	bv_doc_id__33_d24e23759
gebunden	bv_doc_id__33_d24e23761
<g/>
.	
Artikel	bv_doc_id__33_d24e23198
152.	bv_doc_id__33_d24e23200
<g/>
(	
1	bv_doc_id__33_d24e23209
<g/>
)	
Der	bv_doc_id__33_d24e23214
Verfassungsgerichtshof	bv_doc_id__33_d24e23216
entscheidet	bv_doc_id__33_d24e23218
über	bv_doc_id__33_d24e23220
die	bv_doc_id__33_d24e23223
Verantwortlichkeit	bv_doc_id__33_d24e23225
<g/>
.	
a	bv_doc_id__33_d24e23229
des	bv_doc_id__33_d24e23231
Bundespräsidenten	bv_doc_id__33_d24e23233
<g/>
:	
b	bv_doc_id__33_d24e23238
<g/>
.	
der	bv_doc_id__33_d24e23242
Mitglieder	bv_doc_id__33_d24e23244
der	bv_doc_id__33_d24e23246
Bundesregierung	bv_doc_id__33_d24e23249
und	bv_doc_id__33_d24e23251
der	bv_doc_id__33_d24e23253
ihnen	bv_doc_id__33_d24e23255
hinsichtlich	bv_doc_id__33_d24e23257
der	bv_doc_id__33_d24e23259
Verantwortlichkeit	bv_doc_id__33_d24e23262
gleichgestellten	bv_doc_id__33_d24e23264
Organe	bv_doc_id__33_d24e23266
<g/>
.	
c	bv_doc_id__33_d24e23270
<g/>
.	
der	bv_doc_id__33_d24e23275
Mitglieder	bv_doc_id__33_d24e23277
der	bv_doc_id__33_d24e23279
Landesregierungen	bv_doc_id__33_d24e23281
und	bv_doc_id__33_d24e23283
der	bv_doc_id__33_d24e23285
ihnen	bv_doc_id__33_d24e23288
hinsichtlich	bv_doc_id__33_d24e23290
der	bv_doc_id__33_d24e23292
Verantwortlichkeit	bv_doc_id__33_d24e23294
gleichgestellten	bv_doc_id__33_d24e23296
Organe	bv_doc_id__33_d24e23298
<g/>
,	
und	bv_doc_id__33_d24e23303
zwar	bv_doc_id__33_d24e23305
<g/>
.	
I	bv_doc_id__33_d24e23309
<g/>
.	
wegen	bv_doc_id__33_d24e23314
vorsätzlicher	bv_doc_id__33_d24e23316
oder	bv_doc_id__33_d24e23318
grobfahrlässiger	bv_doc_id__33_d24e23320
Verletzung	bv_doc_id__33_d24e23322
der	bv_doc_id__33_d24e23324
Bundesverfassung	bv_doc_id__33_d24e23327
durch	bv_doc_id__33_d24e23329
den	bv_doc_id__33_d24e23331
Bundespräsidenten	bv_doc_id__33_d24e23333
auf	bv_doc_id__33_d24e23335
einen	bv_doc_id__33_d24e23337
Antrag	bv_doc_id__33_d24e23340
der	bv_doc_id__33_d24e23342
Bundesversammlung	bv_doc_id__33_d24e23344
<g/>
.	
<g/>
(	
1	bv_doc_id__33_d24e23209
<g/>
)	
2.	bv_doc_id__33_d24e23353
wegen	bv_doc_id__33_d24e23356
vorsätlicher	bv_doc_id__33_d24e23358
oder	bv_doc_id__33_d24e23360
grobfahrlässiger	bv_doc_id__33_d24e23362
Gesehesverletung	bv_doc_id__33_d24e23365
der	bv_doc_id__33_d24e23367
unter	bv_doc_id__33_d24e23369
b	bv_doc_id__33_d24e23371
genannten	bv_doc_id__33_d24e23373
Personen	bv_doc_id__33_d24e23375
durch	bv_doc_id__33_d24e23378
ihre	bv_doc_id__33_d24e23380
Amistätigkeit	bv_doc_id__33_d24e23382
auf	bv_doc_id__33_d24e23384
einen	bv_doc_id__33_d24e23386
Antrag	bv_doc_id__33_d24e23388
des	bv_doc_id__33_d24e23391
Nationalrätes	bv_doc_id__33_d24e23393
und	bv_doc_id__33_d24e23395
wegen	bv_doc_id__33_d24e23397
vorsätlicher	bv_doc_id__33_d24e23399
oder	bv_doc_id__33_d24e23401
grobfahrlässiger	bv_doc_id__33_d24e23404
Gesehesverletung	bv_doc_id__33_d24e23406
der	bv_doc_id__33_d24e23408
unter	bv_doc_id__33_d24e23410
e	bv_doc_id__33_d24e23412
genannten	bv_doc_id__33_d24e23414
Personen	bv_doc_id__33_d24e23417
durch	bv_doc_id__33_d24e23419
ihre	bv_doc_id__33_d24e23421
Amtstätigkeit	bv_doc_id__33_d24e23423
auf	bv_doc_id__33_d24e23425
Antrag	bv_doc_id__33_d24e23427
des	bv_doc_id__33_d24e23430
zuständigen	bv_doc_id__33_d24e23432
Landtages	bv_doc_id__33_d24e23434
<g/>
;	
2.	bv_doc_id__33_d24e23353
3.	bv_doc_id__33_d24e23443
über	bv_doc_id__33_d24e23446
die	bv_doc_id__33_d24e23448
Verantwortlichkeit	bv_doc_id__33_d24e23450
des	bv_doc_id__33_d24e23452
Landeshauptmannes	bv_doc_id__33_d24e23455
wegen	bv_doc_id__33_d24e23457
vorsäglicher	bv_doc_id__33_d24e23459
oder	bv_doc_id__33_d24e23461
grobsahrlässiger	bv_doc_id__33_d24e23463
Geehesverletung	bv_doc_id__33_d24e23465
sowie	bv_doc_id__33_d24e23468
wegen	bv_doc_id__33_d24e23470
Nichtbefolgung	bv_doc_id__33_d24e23472
der	bv_doc_id__33_d24e23474
Verordungen	bv_doc_id__33_d24e23476
oder	bv_doc_id__33_d24e23478
sonstigen	bv_doc_id__33_d24e23481
Anordnungen	bv_doc_id__33_d24e23483
der	bv_doc_id__33_d24e23485
Bundes	bv_doc_id__33_d24e23487
Regierung	bv_doc_id__33_d24e23489
in	bv_doc_id__33_d24e23491
Angelegenheiten	bv_doc_id__33_d24e23494
der	bv_doc_id__33_d24e23496
mitelbaren	bv_doc_id__33_d24e23498
Bundesverwaltung	bv_doc_id__33_d24e23500
durch	bv_doc_id__33_d24e23502
seine	bv_doc_id__33_d24e23504
Amtstätigkeit	bv_doc_id__33_d24e23507
auf	bv_doc_id__33_d24e23509
Antrag	bv_doc_id__33_d24e23511
der	bv_doc_id__33_d24e23513
Bundesregierung	bv_doc_id__33_d24e23515
<g/>
.	
3.	bv_doc_id__33_d24e23443
3	bv_doc_id__33_d24e23524
Das	bv_doc_id__33_d24e23527
verurteilende	bv_doc_id__33_d24e23529
Ertenntnis	bv_doc_id__33_d24e23531
des	bv_doc_id__33_d24e23533
Verfassungsgerichtshofes	bv_doc_id__33_d24e23536
hot	bv_doc_id__33_d24e23538
auf	bv_doc_id__33_d24e23540
Verlust	bv_doc_id__33_d24e23542
des	bv_doc_id__33_d24e23544
Amtes	bv_doc_id__33_d24e23546
<g/>
,	
unter	bv_doc_id__33_d24e23551
besonders	bv_doc_id__33_d24e23553
erschwerenden	bv_doc_id__33_d24e23555
Umständen	bv_doc_id__33_d24e23557
auch	bv_doc_id__33_d24e23559
auf	bv_doc_id__33_d24e23562
Berlust	bv_doc_id__33_d24e23564
der	bv_doc_id__33_d24e23566
politischen	bv_doc_id__33_d24e23568
Rechte	bv_doc_id__33_d24e23570
auf	bv_doc_id__33_d24e23572
bestimmte	bv_doc_id__33_d24e23575
Zeit	bv_doc_id__33_d24e23577
zu	bv_doc_id__33_d24e23579
lauten	bv_doc_id__33_d24e23581
<g/>
;	
bei	bv_doc_id__33_d24e23585
geringfüigeren	bv_doc_id__33_d24e23588
Rechtsverletzungen	bv_doc_id__33_d24e23590
in	bv_doc_id__33_d24e23592
den	bv_doc_id__33_d24e23594
unter	bv_doc_id__33_d24e23596
3.)	bv_doc_id__33_d24e23598
er	bv_doc_id__33_d24e23601
wähntenFällen	bv_doc_id__33_d24e23603
kann	bv_doc_id__33_d24e23605
sich	bv_doc_id__33_d24e23607
der	bv_doc_id__33_d24e23609
Verfassungsgerichtshot	bv_doc_id__33_d24e23611
darauf	bv_doc_id__33_d24e23614
beschränkten	bv_doc_id__33_d24e23616
<g/>
,	
festzustellen	bv_doc_id__33_d24e23620
<g/>
,	
daß	bv_doc_id__33_d24e23624
eine	bv_doc_id__33_d24e23627
Rechtsverlebung	bv_doc_id__33_d24e23629
vorliegt	bv_doc_id__33_d24e23631
<g/>
.	
Artifel	bv_doc_id__33_d24e23635
153.	bv_doc_id__33_d24e23637
Der	bv_doc_id__33_d24e23640
Verfassungsgerichtshof	bv_doc_id__33_d24e23642
entscheidet	bv_doc_id__33_d24e23644
über	bv_doc_id__33_d24e23646
Beschwerden	bv_doc_id__33_d24e23648
wegen	bv_doc_id__33_d24e23650
Verletung	bv_doc_id__33_d24e23653
der	bv_doc_id__33_d24e23655
verfassungsmäßig	bv_doc_id__33_d24e23657
gewährleisteten	bv_doc_id__33_d24e23659
politischen	bv_doc_id__33_d24e23661
Rechte	bv_doc_id__33_d24e23663
durch	bv_doc_id__33_d24e23666
eine	bv_doc_id__33_d24e23668
Behörde	bv_doc_id__33_d24e23670
nach	bv_doc_id__33_d24e23672
brschöpsung	bv_doc_id__33_d24e23674
des	bv_doc_id__33_d24e23676
administrativen	bv_doc_id__33_d24e23679
instangenzuges	bv_doc_id__33_d24e23681
<g/>
.	
3	bv_doc_id__33_d24e23524
12	bv_doc_id__33_d24e23691
<g/>
)	
Das	bv_doc_id__33_d24e23696
stattgebende	bv_doc_id__33_d24e23698
Erlenntnis	bv_doc_id__33_d24e23700
des	bv_doc_id__33_d24e23702
Verfassungsgerichtehofes	bv_doc_id__33_d24e23705
bewirtt	bv_doc_id__33_d24e23707
die	bv_doc_id__33_d24e23709
Aufhebung	bv_doc_id__33_d24e23711
der	bv_doc_id__33_d24e23713
verfassungswidrigen	bv_doc_id__33_d24e23715
Entscheidung	bv_doc_id__33_d24e23718
oder	bv_doc_id__33_d24e23720
Verfügung	bv_doc_id__33_d24e23722
<g/>
.	
Die	bv_doc_id__33_d24e23726
Behörden	bv_doc_id__33_d24e23728
sind	bv_doc_id__33_d24e23731
bei	bv_doc_id__33_d24e23733
der	bv_doc_id__33_d24e23735
neu	bv_doc_id__33_d24e23737
zu	bv_doc_id__33_d24e23739
treffenden	bv_doc_id__33_d24e23741
Entscheidung	bv_doc_id__33_d24e23744
oder	bv_doc_id__33_d24e23746
Verfügung	bv_doc_id__33_d24e23748
an	bv_doc_id__33_d24e23750
die	bv_doc_id__33_d24e23752
Rechtsanschauung	bv_doc_id__33_d24e23754
des	bv_doc_id__33_d24e23757
Verfassungsgerichtshofes	bv_doc_id__33_d24e23759
gebunden	bv_doc_id__33_d24e23761
<g/>
.	
12	bv_doc_id__33_d24e23691
<g/>
)	
Artikel	bv_doc_id__33_d24e23771
154.	bv_doc_id__33_d24e23773
gerichtshofes	bv_doc_id__33_d24e23778
liegt	bv_doc_id__33_d24e23780
dem	bv_doc_id__33_d24e23782
Bundespräsidenten	bv_doc_id__33_d24e23784
ob	bv_doc_id__33_d24e23786
<g/>
.	
Artilel	bv_doc_id__33_d24e23794
155.	bv_doc_id__33_d24e23796
<g/>
(	
1	bv_doc_id__33_d24e23805
<g/>
)	
Der	bv_doc_id__33_d24e23810
Verfassungsgerichtshof	bv_doc_id__33_d24e23812
hat	bv_doc_id__33_d24e23814
seinen	bv_doc_id__33_d24e23816
Sit	bv_doc_id__33_d24e23819
in	bv_doc_id__33_d24e23821
Wien	bv_doc_id__33_d24e23823
<g/>
.	
<g/>
(	
2	bv_doc_id__33_d24e23834
<g/>
)	
Er	bv_doc_id__33_d24e23839
besteht	bv_doc_id__33_d24e23841
aus	bv_doc_id__33_d24e23843
einem	bv_doc_id__33_d24e23845
Präsidenten	bv_doc_id__33_d24e23848
<g/>
,	
einem	bv_doc_id__33_d24e23852
Bizepräsidenten	bv_doc_id__33_d24e23854
<g/>
,	
vierzehn	bv_doc_id__33_d24e23858
Mitgliedern	bv_doc_id__33_d24e23861
und	bv_doc_id__33_d24e23863
acht	bv_doc_id__33_d24e23865
Ersah	bv_doc_id__33_d24e23867
mitgliedern	bv_doc_id__33_d24e23869
<g/>
.	
3	bv_doc_id__33_d24e23879
<g/>
)	
Der	bv_doc_id__33_d24e23884
Präsident	bv_doc_id__33_d24e23886
<g/>
,	
der	bv_doc_id__33_d24e23890
Vizepräsident	bv_doc_id__33_d24e23893
<g/>
.	
sieben	bv_doc_id__33_d24e23897
Mitglieder	bv_doc_id__33_d24e23899
und	bv_doc_id__33_d24e23901
dier	bv_doc_id__33_d24e23903
Ersahmitglieder	bv_doc_id__33_d24e23906
werden	bv_doc_id__33_d24e23908
vom	bv_doc_id__33_d24e23910
Nationaltale	bv_doc_id__33_d24e23912
<g/>
,	
sieben	bv_doc_id__33_d24e23916
Mitglieher	bv_doc_id__33_d24e23919
und	bv_doc_id__33_d24e23921
vier	bv_doc_id__33_d24e23923
Ersahmitglieder	bv_doc_id__33_d24e23925
vom	bv_doc_id__33_d24e23927
Bundesrat	bv_doc_id__33_d24e23929
auf	bv_doc_id__33_d24e23932
Lebensbauer	bv_doc_id__33_d24e23934
gewählt	bv_doc_id__33_d24e23936
<g/>
.	
Artikel	bv_doc_id__33_d24e23771
154.	bv_doc_id__33_d24e23773
gerichtshofes	bv_doc_id__33_d24e23778
liegt	bv_doc_id__33_d24e23780
dem	bv_doc_id__33_d24e23782
Bundespräsidenten	bv_doc_id__33_d24e23784
ob	bv_doc_id__33_d24e23786
<g/>
.	
Artilel	bv_doc_id__33_d24e23794
155.	bv_doc_id__33_d24e23796
<g/>
(	
1	bv_doc_id__33_d24e23805
<g/>
)	
Der	bv_doc_id__33_d24e23810
Verfassungsgerichtshof	bv_doc_id__33_d24e23812
hat	bv_doc_id__33_d24e23814
seinen	bv_doc_id__33_d24e23816
Sit	bv_doc_id__33_d24e23819
in	bv_doc_id__33_d24e23821
Wien	bv_doc_id__33_d24e23823
<g/>
.	
<g/>
(	
1	bv_doc_id__33_d24e23805
<g/>
)	
<g/>
(	
2	bv_doc_id__33_d24e23834
<g/>
)	
Er	bv_doc_id__33_d24e23839
besteht	bv_doc_id__33_d24e23841
aus	bv_doc_id__33_d24e23843
einem	bv_doc_id__33_d24e23845
Präsidenten	bv_doc_id__33_d24e23848
<g/>
,	
einem	bv_doc_id__33_d24e23852
Bizepräsidenten	bv_doc_id__33_d24e23854
<g/>
,	
vierzehn	bv_doc_id__33_d24e23858
Mitgliedern	bv_doc_id__33_d24e23861
und	bv_doc_id__33_d24e23863
acht	bv_doc_id__33_d24e23865
Ersah	bv_doc_id__33_d24e23867
mitgliedern	bv_doc_id__33_d24e23869
<g/>
.	
<g/>
(	
2	bv_doc_id__33_d24e23834
<g/>
)	
3	bv_doc_id__33_d24e23879
<g/>
)	
Der	bv_doc_id__33_d24e23884
Präsident	bv_doc_id__33_d24e23886
<g/>
,	
der	bv_doc_id__33_d24e23890
Vizepräsident	bv_doc_id__33_d24e23893
<g/>
.	
sieben	bv_doc_id__33_d24e23897
Mitglieder	bv_doc_id__33_d24e23899
und	bv_doc_id__33_d24e23901
dier	bv_doc_id__33_d24e23903
Ersahmitglieder	bv_doc_id__33_d24e23906
werden	bv_doc_id__33_d24e23908
vom	bv_doc_id__33_d24e23910
Nationaltale	bv_doc_id__33_d24e23912
<g/>
,	
sieben	bv_doc_id__33_d24e23916
Mitglieher	bv_doc_id__33_d24e23919
und	bv_doc_id__33_d24e23921
vier	bv_doc_id__33_d24e23923
Ersahmitglieder	bv_doc_id__33_d24e23925
vom	bv_doc_id__33_d24e23927
Bundesrat	bv_doc_id__33_d24e23929
auf	bv_doc_id__33_d24e23932
Lebensbauer	bv_doc_id__33_d24e23934
gewählt	bv_doc_id__33_d24e23936
<g/>
.	
3	bv_doc_id__33_d24e23879
<g/>
)	
Artikel	bv_doc_id__33_d24e23947
156.	bv_doc_id__33_d24e23949
<g/>
(	
1	bv_doc_id__33_d24e23958
<g/>
)	
Der	bv_doc_id__33_d24e23963
Präsident	bv_doc_id__33_d24e23965
des	bv_doc_id__33_d24e23967
Verfassungsgerichtshofes	bv_doc_id__33_d24e23969
steht	bv_doc_id__33_d24e23972
im	bv_doc_id__33_d24e23974
Range	bv_doc_id__33_d24e23976
eines	bv_doc_id__33_d24e23978
Bundesministers	bv_doc_id__33_d24e23980
<g/>
.	
<g/>
(	
2	bv_doc_id__33_d24e23991
<g/>
)	
Das	bv_doc_id__33_d24e23996
Amt	bv_doc_id__33_d24e23998
der	bv_doc_id__33_d24e24000
Mitglieder	bv_doc_id__33_d24e24002
des	bv_doc_id__33_d24e24005
Verfassunasgerichtshofes	bv_doc_id__33_d24e24007
ist	bv_doc_id__33_d24e24009
<g/>
,	
soweit	bv_doc_id__33_d24e24013
nicht	bv_doc_id__33_d24e24015
Mitglieder	bv_doc_id__33_d24e24018
als	bv_doc_id__33_d24e24020
ständige	bv_doc_id__33_d24e24022
Referenten	bv_doc_id__33_d24e24024
fungieren	bv_doc_id__33_d24e24026
<g/>
,	
ein	bv_doc_id__33_d24e24031
Ehrenamt	bv_doc_id__33_d24e24033
<g/>
.	
Die	bv_doc_id__33_d24e24037
ständigen	bv_doc_id__33_d24e24039
Referenten	bv_doc_id__33_d24e24041
werden	bv_doc_id__33_d24e24044
in	bv_doc_id__33_d24e24046
einer	bv_doc_id__33_d24e24048
Blenarversammlung	bv_doc_id__33_d24e24050
des	bv_doc_id__33_d24e24052
Berichtsjoses	bv_doc_id__33_d24e24054
aus	bv_doc_id__33_d24e24057
der	bv_doc_id__33_d24e24059
Mitte	bv_doc_id__33_d24e24061
seiner	bv_doc_id__33_d24e24063
Mitglieder	bv_doc_id__33_d24e24065
gewählt	bv_doc_id__33_d24e24067
<g/>
.	
Artikel	bv_doc_id__33_d24e23947
156.	bv_doc_id__33_d24e23949
<g/>
(	
1	bv_doc_id__33_d24e23958
<g/>
)	
Der	bv_doc_id__33_d24e23963
Präsident	bv_doc_id__33_d24e23965
des	bv_doc_id__33_d24e23967
Verfassungsgerichtshofes	bv_doc_id__33_d24e23969
steht	bv_doc_id__33_d24e23972
im	bv_doc_id__33_d24e23974
Range	bv_doc_id__33_d24e23976
eines	bv_doc_id__33_d24e23978
Bundesministers	bv_doc_id__33_d24e23980
<g/>
.	
<g/>
(	
1	bv_doc_id__33_d24e23958
<g/>
)	
<g/>
(	
2	bv_doc_id__33_d24e23991
<g/>
)	
Das	bv_doc_id__33_d24e23996
Amt	bv_doc_id__33_d24e23998
der	bv_doc_id__33_d24e24000
Mitglieder	bv_doc_id__33_d24e24002
des	bv_doc_id__33_d24e24005
Verfassunasgerichtshofes	bv_doc_id__33_d24e24007
ist	bv_doc_id__33_d24e24009
<g/>
,	
soweit	bv_doc_id__33_d24e24013
nicht	bv_doc_id__33_d24e24015
Mitglieder	bv_doc_id__33_d24e24018
als	bv_doc_id__33_d24e24020
ständige	bv_doc_id__33_d24e24022
Referenten	bv_doc_id__33_d24e24024
fungieren	bv_doc_id__33_d24e24026
<g/>
,	
ein	bv_doc_id__33_d24e24031
Ehrenamt	bv_doc_id__33_d24e24033
<g/>
.	
Die	bv_doc_id__33_d24e24037
ständigen	bv_doc_id__33_d24e24039
Referenten	bv_doc_id__33_d24e24041
werden	bv_doc_id__33_d24e24044
in	bv_doc_id__33_d24e24046
einer	bv_doc_id__33_d24e24048
Blenarversammlung	bv_doc_id__33_d24e24050
des	bv_doc_id__33_d24e24052
Berichtsjoses	bv_doc_id__33_d24e24054
aus	bv_doc_id__33_d24e24057
der	bv_doc_id__33_d24e24059
Mitte	bv_doc_id__33_d24e24061
seiner	bv_doc_id__33_d24e24063
Mitglieder	bv_doc_id__33_d24e24065
gewählt	bv_doc_id__33_d24e24067
<g/>
.	
<g/>
(	
2	bv_doc_id__33_d24e23991
<g/>
)	
Artikel	bv_doc_id__33_d24e24078
157.	bv_doc_id__33_d24e24080
Die	bv_doc_id__33_d24e24085
nähere	bv_doc_id__33_d24e24087
Organisation	bv_doc_id__33_d24e24089
und	bv_doc_id__33_d24e24091
das	bv_doc_id__33_d24e24093
Verfahren	bv_doc_id__33_d24e24096
des	bv_doc_id__33_d24e24098
Verfassungsgerichtshofes	bv_doc_id__33_d24e24100
wird	bv_doc_id__33_d24e24102
durch	bv_doc_id__33_d24e24104
Bundesgeseh	bv_doc_id__33_d24e24106
geregelt	bv_doc_id__33_d24e24109
<g/>
.	
Aus	bv_doc_id__33_d24e24113
den	bv_doc_id__33_d24e24115
Übergangsbestimmungen	bv_doc_id__33_d24e24117
<g/>
.	
Artitel	bv_doc_id__33_d24e24122
x	bv_doc_id__33_d24e24124
<g/>
.	
1	bv_doc_id__33_d24e24133
<g/>
)	
Bis	bv_doc_id__33_d24e24138
zur	bv_doc_id__33_d24e24140
Errichtung	bv_doc_id__33_d24e24142
der	bv_doc_id__33_d24e24144
allgemeinen	bv_doc_id__33_d24e24147
staatlichen	bv_doc_id__33_d24e24149
Vermalung	bv_doc_id__33_d24e24151
in	bv_doc_id__33_d24e24153
den	bv_doc_id__33_d24e24155
Ländern	bv_doc_id__33_d24e24157
nach	bv_doc_id__33_d24e24160
den	bv_doc_id__33_d24e24162
Bestimmungen	bv_doc_id__33_d24e24164
der	bv_doc_id__33_d24e24166
Artitel	bv_doc_id__33_d24e24168
97a	bv_doc_id__33_d24e24170
bis	bv_doc_id__33_d24e24173
97e	bv_doc_id__33_d24e24175
bleibt	bv_doc_id__33_d24e24177
die	bv_doc_id__33_d24e24179
dermalige	bv_doc_id__33_d24e24181
Beüürtsvermaltung	bv_doc_id__33_d24e24183
mit	bv_doc_id__33_d24e24186
der	bv_doc_id__33_d24e24188
Masgabe	bv_doc_id__33_d24e24190
bestehen	bv_doc_id__33_d24e24192
<g/>
,	
daß	bv_doc_id__33_d24e24196
im	bv_doc_id__33_d24e24199
Bereiche	bv_doc_id__33_d24e24201
jeder	bv_doc_id__33_d24e24203
Bezircshauptmannschaft	bv_doc_id__33_d24e24205
für	bv_doc_id__33_d24e24207
jene	bv_doc_id__33_d24e24209
Berwaltungs	bv_doc_id__33_d24e24212
zweine	bv_doc_id__33_d24e24214
<g/>
,	
für	bv_doc_id__33_d24e24218
die	bv_doc_id__33_d24e24220
nicht	bv_doc_id__33_d24e24222
besondere	bv_doc_id__33_d24e24225
binichtungen	bv_doc_id__33_d24e24227
der	bv_doc_id__33_d24e24229
Selbswverwaltung	bv_doc_id__33_d24e24231
bestehen	bv_doc_id__33_d24e24233
<g/>
,	
eine	bv_doc_id__33_d24e24238
Bezirtsvertetung	bv_doc_id__33_d24e24240
gepählt	bv_doc_id__33_d24e24242
wird	bv_doc_id__33_d24e24244
<g/>
.	
<g/>
(	
2	bv_doc_id__33_d24e24255
<g/>
)	
In	bv_doc_id__33_d24e24260
den	bv_doc_id__33_d24e24262
Städten	bv_doc_id__33_d24e24264
mit	bv_doc_id__33_d24e24266
eigenem	bv_doc_id__33_d24e24269
Stalut	bv_doc_id__33_d24e24271
übernimmt	bv_doc_id__33_d24e24273
die	bv_doc_id__33_d24e24275
Gemeindevertretung	bv_doc_id__33_d24e24277
zugleich	bv_doc_id__33_d24e24279
die	bv_doc_id__33_d24e24282
Ausgäben	bv_doc_id__33_d24e24284
der	bv_doc_id__33_d24e24286
Beutsvernetung	bv_doc_id__33_d24e24288
<g/>
.	
Diese	bv_doc_id__33_d24e24292
Ausgaben	bv_doc_id__33_d24e24295
können	bv_doc_id__33_d24e24297
einem	bv_doc_id__33_d24e24299
beson	bv_doc_id__33_d24e24301
deren	bv_doc_id__33_d24e24303
Ausschusse	bv_doc_id__33_d24e24305
der	bv_doc_id__33_d24e24308
Gemeindererlieing	bv_doc_id__33_d24e24310
übertragen	bv_doc_id__33_d24e24312
werden	bv_doc_id__33_d24e24314
<g/>
.	
<g/>
(	
3	bv_doc_id__33_d24e24325
<g/>
)	
In	bv_doc_id__33_d24e24330
den	bv_doc_id__33_d24e24332
Vereichen	bv_doc_id__33_d24e24334
der	bv_doc_id__33_d24e24336
Bezirkshauptmannschaften	bv_doc_id__33_d24e24339
wir	bv_doc_id__33_d24e24341
die	bv_doc_id__33_d24e24343
Wahl	bv_doc_id__33_d24e24345
auf	bv_doc_id__33_d24e24347
Grund	bv_doc_id__33_d24e24349
des	bv_doc_id__33_d24e24352
gleichen	bv_doc_id__33_d24e24354
<g/>
,	
geheimen	bv_doc_id__33_d24e24358
<g/>
,	
ver	bv_doc_id__33_d24e24362
