<doc id="bv_doc_id__55" attrs="word lemma type">
Stenographische	bv_doc_id__55_d44e555
von	bv_doc_id__55_d44e113885
Steiermark	bv_doc_id__55_d44e113888
interessieren	bv_doc_id__55_d44e113890
würde	bv_doc_id__55_d44e113892
<g/>
,	
eine	bv_doc_id__55_d44e113896
neue	bv_doc_id__55_d44e113898
Länderkonferenz	bv_doc_id__55_d44e113901
einberufen	bv_doc_id__55_d44e113903
<g/>
,	
wenn	bv_doc_id__55_d44e113907
Sie	bv_doc_id__55_d44e113909
es	bv_doc_id__55_d44e113911
für	bv_doc_id__55_d44e113914
notwendig	bv_doc_id__55_d44e113916
halten	bv_doc_id__55_d44e113918
<g/>
,	
mit	bv_doc_id__55_d44e113922
den	bv_doc_id__55_d44e113924
Landesräten	bv_doc_id__55_d44e113927
der	bv_doc_id__55_d44e113929
einzelnen	bv_doc_id__55_d44e113931
Länder	bv_doc_id__55_d44e113933
Verbindung	bv_doc_id__55_d44e113935
zu	bv_doc_id__55_d44e113937
setzen	bv_doc_id__55_d44e113940
<g/>
.	
Ich	bv_doc_id__55_d44e113944
für	bv_doc_id__55_d44e113946
meine	bv_doc_id__55_d44e113948
Person	bv_doc_id__55_d44e113950
glaube	bv_doc_id__55_d44e113953
<g/>
,	
daß	bv_doc_id__55_d44e113957
sich	bv_doc_id__55_d44e113959
eine	bv_doc_id__55_d44e113961
dritte	bv_doc_id__55_d44e113963
Länderkonferenz	bv_doc_id__55_d44e113966
nicht	bv_doc_id__55_d44e113968
für	bv_doc_id__55_d44e113970
notwendig	bv_doc_id__55_d44e113972
erweisen	bv_doc_id__55_d44e113974
wird	bv_doc_id__55_d44e113976
<g/>
,	
um	bv_doc_id__55_d44e113981
so	bv_doc_id__55_d44e113983
weniger	bv_doc_id__55_d44e113985
<g/>
,	
als	bv_doc_id__55_d44e113989
die	bv_doc_id__55_d44e113992
Roalitionsvereinbarungen	bv_doc_id__55_d44e113994
ja	bv_doc_id__55_d44e113996
vorfehen	bv_doc_id__55_d44e113998
<g/>
,	
daß	bv_doc_id__55_d44e114002
<g/>
,	
wenn	bv_doc_id__55_d44e114007
die	bv_doc_id__55_d44e114009
Regierung	bv_doc_id__55_d44e114011
mit	bv_doc_id__55_d44e114013
einem	bv_doc_id__55_d44e114015
Entwürf	bv_doc_id__55_d44e114018
in	bv_doc_id__55_d44e114020
den	bv_doc_id__55_d44e114022
Verassungsausschuß	bv_doc_id__55_d44e114024
der	bv_doc_id__55_d44e114026
Nationalversammlung	bv_doc_id__55_d44e114028
kommt	bv_doc_id__55_d44e114031
<g/>
,	
den	bv_doc_id__55_d44e114035
Vertretern	bv_doc_id__55_d44e114037
der	bv_doc_id__55_d44e114039
Landesregierung	bv_doc_id__55_d44e114041
dort	bv_doc_id__55_d44e114044
Gelejenheit	bv_doc_id__55_d44e114046
gegeben	bv_doc_id__55_d44e114048
fein	bv_doc_id__55_d44e114050
wird	bv_doc_id__55_d44e114052
<g/>
,	
den	bv_doc_id__55_d44e114057
Beratungen	bv_doc_id__55_d44e114059
der	bv_doc_id__55_d44e114061
Nationalversammlung	bv_doc_id__55_d44e114063
anzuwohnen	bv_doc_id__55_d44e114065
und	bv_doc_id__55_d44e114067
ihre	bv_doc_id__55_d44e114070
Meinungen	bv_doc_id__55_d44e114072
dort	bv_doc_id__55_d44e114074
zu	bv_doc_id__55_d44e114076
äußzern	bv_doc_id__55_d44e114078
<g/>
.	
Der	bv_doc_id__55_d44e114083
zweite	bv_doc_id__55_d44e114085
Antrag	bv_doc_id__55_d44e114087
des	bv_doc_id__55_d44e114089
Herrn	bv_doc_id__55_d44e114091
Abgeordneten	bv_doc_id__55_d44e114093
Kunschak	bv_doc_id__55_d44e114096
erscheint	bv_doc_id__55_d44e114098
mir	bv_doc_id__55_d44e114100
nicht	bv_doc_id__55_d44e114102
notwendig	bv_doc_id__55_d44e114104
<g/>
.	
Den	bv_doc_id__55_d44e114109
ersten	bv_doc_id__55_d44e114111
nehmen	bv_doc_id__55_d44e114113
wir	bv_doc_id__55_d44e114115
mit	bv_doc_id__55_d44e114117
den	bv_doc_id__55_d44e114119
Einschränkungen	bv_doc_id__55_d44e114122
und	bv_doc_id__55_d44e114124
Bemerkungen	bv_doc_id__55_d44e114126
<g/>
,	
die	bv_doc_id__55_d44e114130
zu	bv_doc_id__55_d44e114132
machen	bv_doc_id__55_d44e114135
ich	bv_doc_id__55_d44e114137
mir	bv_doc_id__55_d44e114139
erlaubt	bv_doc_id__55_d44e114141
habe	bv_doc_id__55_d44e114143
<g/>
,	
an	bv_doc_id__55_d44e114148
<g/>
.	
Herr	bv_doc_id__55_d44e114152
Vorsitzender	bv_doc_id__55_d44e114154
Landeshauptmann	bv_doc_id__55_d44e114156
Doktor	bv_doc_id__55_d44e114158
Rintelen	bv_doc_id__55_d44e114161
<g/>
:	
Herr	bv_doc_id__55_d44e114165
Abgeordneter	bv_doc_id__55_d44e114167
Kunschak	bv_doc_id__55_d44e114169
hat	bv_doc_id__55_d44e114171
das	bv_doc_id__55_d44e114174
Wort	bv_doc_id__55_d44e114176
<g/>
.	
Herr	bv_doc_id__55_d44e114180
Abgeordneter	bv_doc_id__55_d44e114182
Kunschak	bv_doc_id__55_d44e114184
<g/>
(	
Wien	bv_doc_id__55_d44e114189
<g/>
):	
Ich	bv_doc_id__55_d44e114193
habe	bv_doc_id__55_d44e114195
nur	bv_doc_id__55_d44e114197
ganz	bv_doc_id__55_d44e114200
furz	bv_doc_id__55_d44e114202
zur	bv_doc_id__55_d44e114204
Enthüllung	bv_doc_id__55_d44e114206
meiner	bv_doc_id__55_d44e114208
Abichten	bv_doc_id__55_d44e114210
<g/>
,	
die	bv_doc_id__55_d44e114215
ich	bv_doc_id__55_d44e114217
gehabt	bv_doc_id__55_d44e114219
habe	bv_doc_id__55_d44e114221
<g/>
,	
einige	bv_doc_id__55_d44e114226
Bemerkungen	bv_doc_id__55_d44e114228
zu	bv_doc_id__55_d44e114230
machen	bv_doc_id__55_d44e114232
<g/>
.	
Zunächst	bv_doc_id__55_d44e114236
händelt	bv_doc_id__55_d44e114239
es	bv_doc_id__55_d44e114241
sich	bv_doc_id__55_d44e114243
darum	bv_doc_id__55_d44e114245
<g/>
,	
daß	bv_doc_id__55_d44e114249
emand	bv_doc_id__55_d44e114252
vorhanden	bv_doc_id__55_d44e114254
ist	bv_doc_id__55_d44e114256
<g/>
,	
der	bv_doc_id__55_d44e114260
unsere	bv_doc_id__55_d44e114262
Arbeiten	bv_doc_id__55_d44e114265
<g/>
,	
die	bv_doc_id__55_d44e114269
wir	bv_doc_id__55_d44e114271
in	bv_doc_id__55_d44e114273
Salzburg	bv_doc_id__55_d44e114275
und	bv_doc_id__55_d44e114278
Linz	bv_doc_id__55_d44e114280
geleistet	bv_doc_id__55_d44e114282
haben	bv_doc_id__55_d44e114284
<g/>
,	
am	bv_doc_id__55_d44e114288
zuständigen	bv_doc_id__55_d44e114291
Ort	bv_doc_id__55_d44e114293
vertritt	bv_doc_id__55_d44e114295
<g/>
.	
Wir	bv_doc_id__55_d44e114299
haben	bv_doc_id__55_d44e114301
nicht	bv_doc_id__55_d44e114304
nur	bv_doc_id__55_d44e114306
für	bv_doc_id__55_d44e114308
uns	bv_doc_id__55_d44e114310
und	bv_doc_id__55_d44e114312
für	bv_doc_id__55_d44e114314
die	bv_doc_id__55_d44e114317
Zeitungen	bv_doc_id__55_d44e114319
gearbeitet	bv_doc_id__55_d44e114321
<g/>
,	
wir	bv_doc_id__55_d44e114325
haben	bv_doc_id__55_d44e114327
offizielle	bv_doc_id__55_d44e114330
Arbeit	bv_doc_id__55_d44e114332
geleistet	bv_doc_id__55_d44e114334
und	bv_doc_id__55_d44e114336
die	bv_doc_id__55_d44e114338
soll	bv_doc_id__55_d44e114340
doch	bv_doc_id__55_d44e114343
auch	bv_doc_id__55_d44e114345
irgendwo	bv_doc_id__55_d44e114347
ihren	bv_doc_id__55_d44e114349
Auzdruck	bv_doc_id__55_d44e114351
finden	bv_doc_id__55_d44e114353
und	bv_doc_id__55_d44e114356
zur	bv_doc_id__55_d44e114358
Kenntnis	bv_doc_id__55_d44e114360
gebracht	bv_doc_id__55_d44e114362
werden	bv_doc_id__55_d44e114364
<g/>
.	
In	bv_doc_id__55_d44e114369
erster	bv_doc_id__55_d44e114371
Linie	bv_doc_id__55_d44e114373
gilt	bv_doc_id__55_d44e114375
das	bv_doc_id__55_d44e114377
für	bv_doc_id__55_d44e114379
die	bv_doc_id__55_d44e114382
Regierung	bv_doc_id__55_d44e114384
<g/>
.	
Ich	bv_doc_id__55_d44e114388
halte	bv_doc_id__55_d44e114390
mich	bv_doc_id__55_d44e114392
überzeugt	bv_doc_id__55_d44e114395
<g/>
,	
daß	bv_doc_id__55_d44e114399
der	bv_doc_id__55_d44e114401
Herr	bv_doc_id__55_d44e114403
Staatskanzler	bv_doc_id__55_d44e114405
gewiß	bv_doc_id__55_d44e114408
die	bv_doc_id__55_d44e114410
Berichte	bv_doc_id__55_d44e114412
lesen	bv_doc_id__55_d44e114414
wird	bv_doc_id__55_d44e114416
über	bv_doc_id__55_d44e114418
die	bv_doc_id__55_d44e114421
Länderkonferenz	bv_doc_id__55_d44e114423
<g/>
,	
aber	bv_doc_id__55_d44e114427
er	bv_doc_id__55_d44e114429
ist	bv_doc_id__55_d44e114431
nicht	bv_doc_id__55_d44e114434
verpflichtet	bv_doc_id__55_d44e114436
<g/>
,	
davon	bv_doc_id__55_d44e114440
nähere	bv_doc_id__55_d44e114442
Kenntnis	bv_doc_id__55_d44e114444
zu	bv_doc_id__55_d44e114447
nehmen	bv_doc_id__55_d44e114449
und	bv_doc_id__55_d44e114451
ebensowenig	bv_doc_id__55_d44e114453
ist	bv_doc_id__55_d44e114455
der	bv_doc_id__55_d44e114457
Herr	bv_doc_id__55_d44e114460
Staatssekretär	bv_doc_id__55_d44e114462
verpflichtet	bv_doc_id__55_d44e114464
<g/>
,	
hier	bv_doc_id__55_d44e114468
der	bv_doc_id__55_d44e114470
Vertreter	bv_doc_id__55_d44e114473
<g/>
,	
der	bv_doc_id__55_d44e114477
Vormund	bv_doc_id__55_d44e114479
der	bv_doc_id__55_d44e114481
Länderkonferenz	bv_doc_id__55_d44e114483
zu	bv_doc_id__55_d44e114486
fein	bv_doc_id__55_d44e114488
und	bv_doc_id__55_d44e114490
unfere	bv_doc_id__55_d44e114492
Angelegenheit	bv_doc_id__55_d44e114494
gegenüber	bv_doc_id__55_d44e114496
dem	bv_doc_id__55_d44e114499
Staatsfanzler	bv_doc_id__55_d44e114501
zur	bv_doc_id__55_d44e114503
Sprache	bv_doc_id__55_d44e114505
zu	bv_doc_id__55_d44e114507
bringen	bv_doc_id__55_d44e114509
<g/>
.	
Wir	bv_doc_id__55_d44e114514
haben	bv_doc_id__55_d44e114516
den	bv_doc_id__55_d44e114518
Weg	bv_doc_id__55_d44e114520
gewählt	bv_doc_id__55_d44e114522
<g/>
,	
jeweils	bv_doc_id__55_d44e114527
einen	bv_doc_id__55_d44e114529
Landesrat	bv_doc_id__55_d44e114531
mit	bv_doc_id__55_d44e114533
der	bv_doc_id__55_d44e114535
Aufgabe	bv_doc_id__55_d44e114538
zu	bv_doc_id__55_d44e114540
betrauen	bv_doc_id__55_d44e114542
<g/>
,	
und	bv_doc_id__55_d44e114546
diese	bv_doc_id__55_d44e114548
Aufgabe	bv_doc_id__55_d44e114551
übernimmt	bv_doc_id__55_d44e114553
der	bv_doc_id__55_d44e114555
steiermärkische	bv_doc_id__55_d44e114557
Landesrat	bv_doc_id__55_d44e114559
<g/>
.	
Was	bv_doc_id__55_d44e114564
sich	bv_doc_id__55_d44e114566
weiter	bv_doc_id__55_d44e114568
ergeben	bv_doc_id__55_d44e114570
wird	bv_doc_id__55_d44e114572
<g/>
,	
wissen	bv_doc_id__55_d44e114577
wir	bv_doc_id__55_d44e114579
alle	bv_doc_id__55_d44e114581
miteinänder	bv_doc_id__55_d44e114583
nicht	bv_doc_id__55_d44e114585
<g/>
.	
Vielleicht	bv_doc_id__55_d44e114590
ergibt	bv_doc_id__55_d44e114592
sich	bv_doc_id__55_d44e114594
die	bv_doc_id__55_d44e114596
Notwendigkeit	bv_doc_id__55_d44e114598
<g/>
,	
eine	bv_doc_id__55_d44e114603
dritte	bv_doc_id__55_d44e114605
Länderkonferenz	bv_doc_id__55_d44e114607
einzuberufen	bv_doc_id__55_d44e114609
<g/>
.	
Ich	bv_doc_id__55_d44e114613
hälte	bv_doc_id__55_d44e114616
es	bv_doc_id__55_d44e114618
für	bv_doc_id__55_d44e114620
den	bv_doc_id__55_d44e114622
Augenblick	bv_doc_id__55_d44e114624
nicht	bv_doc_id__55_d44e114626
für	bv_doc_id__55_d44e114629
wahrscheinlich	bv_doc_id__55_d44e114631
<g/>
,	
daß	bv_doc_id__55_d44e114635
es	bv_doc_id__55_d44e114637
dazu	bv_doc_id__55_d44e114639
kommt	bv_doc_id__55_d44e114642
<g/>
,	
aber	bv_doc_id__55_d44e114646
immerhin	bv_doc_id__55_d44e114648
für	bv_doc_id__55_d44e114650
möglich	bv_doc_id__55_d44e114652
<g/>
.	
Wenn	bv_doc_id__55_d44e114657
sich	bv_doc_id__55_d44e114659
eine	bv_doc_id__55_d44e114661
solche	bv_doc_id__55_d44e114663
Notwendigkeit	bv_doc_id__55_d44e114665
er10	bv_doc_id__55_d44e114668
252	bv_doc_id__55_d44e114670
74	bv_doc_id__55_d44e114674
geben	bv_doc_id__55_d44e114676
follte	bv_doc_id__55_d44e114678
<g/>
,	
dann	bv_doc_id__55_d44e114683
mußz	bv_doc_id__55_d44e114685
iemand	bv_doc_id__55_d44e114687
da	bv_doc_id__55_d44e114689
fein	bv_doc_id__55_d44e114691
<g/>
,	
der	bv_doc_id__55_d44e114696
diese	bv_doc_id__55_d44e114698
Notwendigkeit	bv_doc_id__55_d44e114700
erkennt	bv_doc_id__55_d44e114702
<g/>
.	
der	bv_doc_id__55_d44e114707
diese	bv_doc_id__55_d44e114709
Notwendigkeit	bv_doc_id__55_d44e114711
in	bv_doc_id__55_d44e114713
einem	bv_doc_id__55_d44e114715
Kreise	bv_doc_id__55_d44e114717
bespricht	bv_doc_id__55_d44e114720
<g/>
,	
parteimäßig	bv_doc_id__55_d44e114724
bespricht	bv_doc_id__55_d44e114726
<g/>
,	
was	bv_doc_id__55_d44e114730
in	bv_doc_id__55_d44e114733
Steiermark	bv_doc_id__55_d44e114735
möglich	bv_doc_id__55_d44e114737
ist	bv_doc_id__55_d44e114739
<g/>
,	
weil	bv_doc_id__55_d44e114743
dort	bv_doc_id__55_d44e114746
alle	bv_doc_id__55_d44e114748
drei	bv_doc_id__55_d44e114750
Varteien	bv_doc_id__55_d44e114752
in	bv_doc_id__55_d44e114754
der	bv_doc_id__55_d44e114756
Landesregierung	bv_doc_id__55_d44e114759
vertreten	bv_doc_id__55_d44e114761
find	bv_doc_id__55_d44e114763
<g/>
,	
und	bv_doc_id__55_d44e114767
der	bv_doc_id__55_d44e114769
die	bv_doc_id__55_d44e114772
notwendigen	bv_doc_id__55_d44e114774
Vorarbeiten	bv_doc_id__55_d44e114776
und	bv_doc_id__55_d44e114778
Durchführungen	bv_doc_id__55_d44e114780
bollzieht	bv_doc_id__55_d44e114782
<g/>
.	
Es	bv_doc_id__55_d44e114787
mußz	bv_doc_id__55_d44e114789
auch	bv_doc_id__55_d44e114791
für	bv_doc_id__55_d44e114793
diese	bv_doc_id__55_d44e114795
ebentuellen	bv_doc_id__55_d44e114798
Fälle	bv_doc_id__55_d44e114800
vorgeforgt	bv_doc_id__55_d44e114802
fein	bv_doc_id__55_d44e114804
<g/>
.	
In	bv_doc_id__55_d44e114808
diesem	bv_doc_id__55_d44e114811
Sinne	bv_doc_id__55_d44e114813
habe	bv_doc_id__55_d44e114815
ich	bv_doc_id__55_d44e114817
den	bv_doc_id__55_d44e114819
Antrag	bv_doc_id__55_d44e114821
gestellt	bv_doc_id__55_d44e114824
und	bv_doc_id__55_d44e114826
bitte	bv_doc_id__55_d44e114828
die	bv_doc_id__55_d44e114830
Vertreter	bv_doc_id__55_d44e114832
der	bv_doc_id__55_d44e114834
fozialdemokratichen	bv_doc_id__55_d44e114837
Partei	bv_doc_id__55_d44e114839
<g/>
.	
in	bv_doc_id__55_d44e114843
diesem	bv_doc_id__55_d44e114845
Antrage	bv_doc_id__55_d44e114847
nichts	bv_doc_id__55_d44e114850
anderes	bv_doc_id__55_d44e114852
zu	bv_doc_id__55_d44e114854
suchen	bv_doc_id__55_d44e114856
<g/>
,	
als	bv_doc_id__55_d44e114860
was	bv_doc_id__55_d44e114863
ich	bv_doc_id__55_d44e114865
jetzt	bv_doc_id__55_d44e114867
ausgeführt	bv_doc_id__55_d44e114869
habe	bv_doc_id__55_d44e114871
<g/>
.	
Wenn	bv_doc_id__55_d44e114876
Sie	bv_doc_id__55_d44e114878
das	bv_doc_id__55_d44e114880
tun	bv_doc_id__55_d44e114882
<g/>
,	
so	bv_doc_id__55_d44e114886
können	bv_doc_id__55_d44e114889
Sie	bv_doc_id__55_d44e114891
ohneweiters	bv_doc_id__55_d44e114893
Ihre	bv_doc_id__55_d44e114895
Stimme	bv_doc_id__55_d44e114897
für	bv_doc_id__55_d44e114899
diesen	bv_doc_id__55_d44e114902
Antrag	bv_doc_id__55_d44e114904
abgeben	bv_doc_id__55_d44e114906
<g/>
.	
Herr	bv_doc_id__55_d44e114910
Vorsitzender	bv_doc_id__55_d44e114912
Landeshauptmann	bv_doc_id__55_d44e114915
Doktor	bv_doc_id__55_d44e114917
Mintelen	bv_doc_id__55_d44e114919
<g/>
:	
Wünscht	bv_doc_id__55_d44e114923
noch	bv_doc_id__55_d44e114925
jemand	bv_doc_id__55_d44e114928
das	bv_doc_id__55_d44e114930
Wort	bv_doc_id__55_d44e114932
<g/>
?	
Da	bv_doc_id__55_d44e114936
ist	bv_doc_id__55_d44e114938
bezüglich	bv_doc_id__55_d44e114941
dieses	bv_doc_id__55_d44e114943
Punktes	bv_doc_id__55_d44e114945
eine	bv_doc_id__55_d44e114947
Einstimmigkeit	bv_doc_id__55_d44e114949
nicht	bv_doc_id__55_d44e114951
vorhanden	bv_doc_id__55_d44e114954
<g/>
.	
Es	bv_doc_id__55_d44e114958
ist	bv_doc_id__55_d44e114960
seinerzeit	bv_doc_id__55_d44e114962
beschlossen	bv_doc_id__55_d44e114964
worden	bv_doc_id__55_d44e114967
<g/>
,	
keine	bv_doc_id__55_d44e114971
Abstimmungen	bv_doc_id__55_d44e114973
vorzunehmen	bv_doc_id__55_d44e114975
<g/>
.	
Jedenfalls	bv_doc_id__55_d44e114980
fann	bv_doc_id__55_d44e114982
das	bv_doc_id__55_d44e114984
nur	bv_doc_id__55_d44e114986
in	bv_doc_id__55_d44e114988
den	bv_doc_id__55_d44e114990
einzelnen	bv_doc_id__55_d44e114993
Parteien	bv_doc_id__55_d44e114995
geschehen	bv_doc_id__55_d44e114997
<g/>
.	
Abgestimmt	bv_doc_id__55_d44e115001
wird	bv_doc_id__55_d44e115003
ja	bv_doc_id__55_d44e115006
hier	bv_doc_id__55_d44e115008
nicht	bv_doc_id__55_d44e115010
<g/>
.	
Ist	bv_doc_id__55_d44e115014
hier	bv_doc_id__55_d44e115016
doch	bv_doc_id__55_d44e115019
nicht	bv_doc_id__55_d44e115021
noch	bv_doc_id__55_d44e115023
eine	bv_doc_id__55_d44e115025
Einigung	bv_doc_id__55_d44e115027
möglich	bv_doc_id__55_d44e115029
<g/>
?	
Herr	bv_doc_id__55_d44e115034
Abgeordneter	bv_doc_id__55_d44e115036
Runschak	bv_doc_id__55_d44e115038
<g/>
(	
Wien	bv_doc_id__55_d44e115042
<g/>
):	
Es	bv_doc_id__55_d44e115047
muß	bv_doc_id__55_d44e115049
emand	bv_doc_id__55_d44e115051
da	bv_doc_id__55_d44e115053
fein	bv_doc_id__55_d44e115055
<g/>
,	
der	bv_doc_id__55_d44e115060
die	bv_doc_id__55_d44e115062
Sache	bv_doc_id__55_d44e115064
zum	bv_doc_id__55_d44e115066
A6-	bv_doc_id__55_d44e115068
doch	bv_doc_id__55_d44e115071
schluß	bv_doc_id__55_d44e115073
bringt	bv_doc_id__55_d44e115075
<g/>
.	
Herr	bv_doc_id__55_d44e115079
Gemeinderat	bv_doc_id__55_d44e115081
Dr	bv_doc_id__55_d44e115084
<g/>
.	
Danneberg	bv_doc_id__55_d44e115088
<g/>
(	
Wien	bv_doc_id__55_d44e115092
<g/>
);	
Der	bv_doc_id__55_d44e115097
Herr	bv_doc_id__55_d44e115099
Staatsfanzler	bv_doc_id__55_d44e115101
hat	bv_doc_id__55_d44e115103
einen	bv_doc_id__55_d44e115105
Referenten	bv_doc_id__55_d44e115107
hieher	bv_doc_id__55_d44e115110
geschickt	bv_doc_id__55_d44e115112
<g/>
,	
daß	bv_doc_id__55_d44e115116
er	bv_doc_id__55_d44e115118
der	bv_doc_id__55_d44e115120
Verhandlung	bv_doc_id__55_d44e115123
folgen	bv_doc_id__55_d44e115125
und	bv_doc_id__55_d44e115127
auch	bv_doc_id__55_d44e115129
berichten	bv_doc_id__55_d44e115131
soll	bv_doc_id__55_d44e115133
<g/>
.	
Der	bv_doc_id__55_d44e115138
Herr	bv_doc_id__55_d44e115140
Staatssekretär	bv_doc_id__55_d44e115142
ist	bv_doc_id__55_d44e115144
auch	bv_doc_id__55_d44e115146
der	bv_doc_id__55_d44e115149
Referent	bv_doc_id__55_d44e115151
<g/>
,	
fein	bv_doc_id__55_d44e115155
Vormund	bv_doc_id__55_d44e115157
<g/>
,	
aber	bv_doc_id__55_d44e115162
Vollzugsorgan	bv_doc_id__55_d44e115164
der	bv_doc_id__55_d44e115166
Länder	bv_doc_id__55_d44e115168
<g/>
.	
Herr	bv_doc_id__55_d44e115172
Abgeordneter	bv_doc_id__55_d44e115175
Runschak	bv_doc_id__55_d44e115177
<g/>
(	
Wien	bv_doc_id__55_d44e115181
<g/>
):	
Da	bv_doc_id__55_d44e115185
nutt	bv_doc_id__55_d44e115188
nichts	bv_doc_id__55_d44e115190
<g/>
.	
Wir	bv_doc_id__55_d44e115194
müssen	bv_doc_id__55_d44e115196
zur	bv_doc_id__55_d44e115198
Kenntnis	bv_doc_id__55_d44e115201
nehmen	bv_doc_id__55_d44e115203
<g/>
,	
daß	bv_doc_id__55_d44e115207
die	bv_doc_id__55_d44e115209
Sozialdemotraten	bv_doc_id__55_d44e115211
sich	bv_doc_id__55_d44e115214
für	bv_doc_id__55_d44e115216
diesen	bv_doc_id__55_d44e115218
Antrag	bv_doc_id__55_d44e115220
nicht	bv_doc_id__55_d44e115222
aus-	bv_doc_id__55_d44e115224
gesprochen	bv_doc_id__55_d44e115229
haben	bv_doc_id__55_d44e115231
und	bv_doc_id__55_d44e115233
werden	bv_doc_id__55_d44e115235
die	bv_doc_id__55_d44e115237
Sache	bv_doc_id__55_d44e115240
an	bv_doc_id__55_d44e115242
den	bv_doc_id__55_d44e115244
Tandesrat	bv_doc_id__55_d44e115246
bringen	bv_doc_id__55_d44e115248
<g/>
,	
ob	bv_doc_id__55_d44e115253
er	bv_doc_id__55_d44e115255
einem	bv_doc_id__55_d44e115257
solchen	bv_doc_id__55_d44e115259
Wunsche	bv_doc_id__55_d44e115261
entsprechen	bv_doc_id__55_d44e115263
will	bv_doc_id__55_d44e115266
<g/>
.	
Herr	bv_doc_id__55_d44e115270
Landeshauptmann	bv_doc_id__55_d44e115272
Dr	bv_doc_id__55_d44e115274
<g/>
.	
Rintelen	bv_doc_id__55_d44e115279
<g/>
:	
Für	bv_doc_id__55_d44e115283
diesen	bv_doc_id__55_d44e115285
Antrag	bv_doc_id__55_d44e115287
erklären	bv_doc_id__55_d44e115289
sich	bv_doc_id__55_d44e115292
die	bv_doc_id__55_d44e115294
Christlichsozialen	bv_doc_id__55_d44e115296
und	bv_doc_id__55_d44e115298
Großdeutschen	bv_doc_id__55_d44e115300
<g/>
,	
die	bv_doc_id__55_d44e115305
Sozialdemokraten	bv_doc_id__55_d44e115307
lehnen	bv_doc_id__55_d44e115309
ihn	bv_doc_id__55_d44e115311
ab	bv_doc_id__55_d44e115313
<g/>
.	
<g/>
(	
Herr	bv_doc_id__55_d44e115320
Dr	bv_doc_id__55_d44e115322
<g/>
.	
Danneberg	bv_doc_id__55_d44e115326
<g/>
:	
„Für	bv_doc_id__55_d44e115331
den	bv_doc_id__55_d44e115333
ersten	bv_doc_id__55_d44e115335
Antrag	bv_doc_id__55_d44e115337
sind	bv_doc_id__55_d44e115339
wir	bv_doc_id__55_d44e115341
auch	bv_doc_id__55_d44e115344
1“	bv_doc_id__55_d44e115346
Hat	bv_doc_id__55_d44e115348
noch	bv_doc_id__55_d44e115350
jemand	bv_doc_id__55_d44e115352
eine	bv_doc_id__55_d44e115354
Anregung	bv_doc_id__55_d44e115357
oder	bv_doc_id__55_d44e115359
einen	bv_doc_id__55_d44e115361
Antrag	bv_doc_id__55_d44e115363
<g/>
?	
<g/>
(	
Gs	bv_doc_id__55_d44e115370
ift	bv_doc_id__55_d44e115372
nicht	bv_doc_id__55_d44e115374
der	bv_doc_id__55_d44e115376
Fall	bv_doc_id__55_d44e115378
<g/>
.	
Wenn	bv_doc_id__55_d44e115383
ich	bv_doc_id__55_d44e115385
hiemit	bv_doc_id__55_d44e115387
die	bv_doc_id__55_d44e115389
Linzer	bv_doc_id__55_d44e115391
Länderkonferenz	bv_doc_id__55_d44e115393
chließe	bv_doc_id__55_d44e115396
<g/>
,	
kann	bv_doc_id__55_d44e115400
ich	bv_doc_id__55_d44e115402
mit	bv_doc_id__55_d44e115404
Vergnügen	bv_doc_id__55_d44e115406
feststellen	bv_doc_id__55_d44e115409
<g/>
,	
daß	bv_doc_id__55_d44e115413
sie	bv_doc_id__55_d44e115415
sich	bv_doc_id__55_d44e115417
würdig	bv_doc_id__55_d44e115419
an	bv_doc_id__55_d44e115422
die	bv_doc_id__55_d44e115424
Salzburger	bv_doc_id__55_d44e115426
Beratungen	bv_doc_id__55_d44e115428
angeschlossen	bv_doc_id__55_d44e115430
hat	bv_doc_id__55_d44e115432
<g/>
.	
Der	bv_doc_id__55_d44e115437
Erfolg	bv_doc_id__55_d44e115439
liegt	bv_doc_id__55_d44e115441
darin	bv_doc_id__55_d44e115443
<g/>
,	
daß	bv_doc_id__55_d44e115448
durch	bv_doc_id__55_d44e115450
gegenseitige	bv_doc_id__55_d44e115452
Aussprache	bv_doc_id__55_d44e115454
manche	bv_doc_id__55_d44e115456
Differenzen	bv_doc_id__55_d44e115458
überbrückt	bv_doc_id__55_d44e115461
oder	bv_doc_id__55_d44e115463
doch	bv_doc_id__55_d44e115465
gewisse	bv_doc_id__55_d44e115467
Annäherungen	bv_doc_id__55_d44e115469
erzielt	bv_doc_id__55_d44e115471
worden	bv_doc_id__55_d44e115474
sind	bv_doc_id__55_d44e115476
<g/>
.	
Aber	bv_doc_id__55_d44e115480
auch	bv_doc_id__55_d44e115482
dort	bv_doc_id__55_d44e115484
<g/>
,	
wo	bv_doc_id__55_d44e115489
Gegensätze	bv_doc_id__55_d44e115491
geblieben	bv_doc_id__55_d44e115493
find	bv_doc_id__55_d44e115495
<g/>
,	
wurde	bv_doc_id__55_d44e115500
durch	bv_doc_id__55_d44e115502
Herausarbeitung	bv_doc_id__55_d44e115504
der	bv_doc_id__55_d44e115506
prinzipiellen	bv_doc_id__55_d44e115508
Auffassung	bv_doc_id__55_d44e115510
die	bv_doc_id__55_d44e115513
weitere	bv_doc_id__55_d44e115515
Entwicklung	bv_doc_id__55_d44e115517
der	bv_doc_id__55_d44e115519
Sache	bv_doc_id__55_d44e115521
gefördert	bv_doc_id__55_d44e115523
<g/>
,	
