<doc id="bv_doc_id__24" attrs="word lemma type">
Bekanntlich	bv_doc_id__24_d15e246
ist	bv_doc_id__24_d15e22400
in	bv_doc_id__24_d15e22402
Bezug	bv_doc_id__24_d15e22404
auf	bv_doc_id__24_d15e22406
Verantwörtlichteit	bv_doc_id__24_d15e22408
den	bv_doc_id__24_d15e22410
Mitgliedern	bv_doc_id__24_d15e22413
der	bv_doc_id__24_d15e22415
Bundes	bv_doc_id__24_d15e22417
regierung	bv_doc_id__24_d15e22419
gleichgestellt	bv_doc_id__24_d15e22421
<g/>
.	
<g/>
(	
2	bv_doc_id__24_d15e22432
<g/>
)	
Er	bv_doc_id__24_d15e22437
kann	bv_doc_id__24_d15e22439
durch	bv_doc_id__24_d15e22441
Beschluß	bv_doc_id__24_d15e22443
des	bv_doc_id__24_d15e22446
Nationalrates	bv_doc_id__24_d15e22448
abberufen	bv_doc_id__24_d15e22450
werden	bv_doc_id__24_d15e22452
<g/>
.	
Artitel	bv_doc_id__24_d15e22463
101.	bv_doc_id__24_d15e22465
<g/>
(	
1	bv_doc_id__24_d15e22474
<g/>
)	
Der	bv_doc_id__24_d15e22479
Präsident	bv_doc_id__24_d15e22481
wird	bv_doc_id__24_d15e22483
von	bv_doc_id__24_d15e22485
dem	bv_doc_id__24_d15e22488
im	bv_doc_id__24_d15e22490
Range	bv_doc_id__24_d15e22492
nächsten	bv_doc_id__24_d15e22494
Beamten	bv_doc_id__24_d15e22496
des	bv_doc_id__24_d15e22498
Rechnungshofes	bv_doc_id__24_d15e22501
vertreten	bv_doc_id__24_d15e22503
<g/>
.	
<g/>
(	
2	bv_doc_id__24_d15e22514
<g/>
)	
Im	bv_doc_id__24_d15e22519
Falle	bv_doc_id__24_d15e22521
der	bv_doc_id__24_d15e22523
Stellvertretung	bv_doc_id__24_d15e22525
des	bv_doc_id__24_d15e22528
Präsidenten	bv_doc_id__24_d15e22530
gelten	bv_doc_id__24_d15e22532
für	bv_doc_id__24_d15e22534
den	bv_doc_id__24_d15e22536
Stellvertreter	bv_doc_id__24_d15e22538
die	bv_doc_id__24_d15e22541
Besimmungen	bv_doc_id__24_d15e22543
des	bv_doc_id__24_d15e22545
Artitels	bv_doc_id__24_d15e22547
100.	bv_doc_id__24_d15e22549
Artitel	bv_doc_id__24_d15e22557
102.	bv_doc_id__24_d15e22559
<g/>
(	
1	bv_doc_id__24_d15e22568
<g/>
)	
Die	bv_doc_id__24_d15e22573
Beamten	bv_doc_id__24_d15e22575
des	bv_doc_id__24_d15e22577
Rechnungshofes	bv_doc_id__24_d15e22579
ernennt	bv_doc_id__24_d15e22582
auf	bv_doc_id__24_d15e22584
Vorschlag	bv_doc_id__24_d15e22586
und	bv_doc_id__24_d15e22588
unter	bv_doc_id__24_d15e22590
Gegenzeichnung	bv_doc_id__24_d15e22592
des	bv_doc_id__24_d15e22595
Präsidenten	bv_doc_id__24_d15e22597
des	bv_doc_id__24_d15e22599
Rechnungshöfes	bv_doc_id__24_d15e22601
der	bv_doc_id__24_d15e22603
Bundespräsident	bv_doc_id__24_d15e22605
<g/>
;	
das	bv_doc_id__24_d15e22610
gleiche	bv_doc_id__24_d15e22612
gilt	bv_doc_id__24_d15e22614
für	bv_doc_id__24_d15e22616
die	bv_doc_id__24_d15e22618
Verleihung	bv_doc_id__24_d15e22621
von	bv_doc_id__24_d15e22623
Amtstiteln	bv_doc_id__24_d15e22625
<g/>
.	
Doch	bv_doc_id__24_d15e22629
kann	bv_doc_id__24_d15e22631
der	bv_doc_id__24_d15e22634
Bundespräsident	bv_doc_id__24_d15e22636
den	bv_doc_id__24_d15e22638
Präsidente	bv_doc_id__24_d15e22640
des	bv_doc_id__24_d15e22642
Rechnungshofes	bv_doc_id__24_d15e22644
ermächtigen	bv_doc_id__24_d15e22647
<g/>
,	
Beamte	bv_doc_id__24_d15e22651
bestimmter	bv_doc_id__24_d15e22653
Kategorien	bv_doc_id__24_d15e22655
zu	bv_doc_id__24_d15e22657
ernennen	bv_doc_id__24_d15e22660
<g/>
.	
<g/>
(	
2	bv_doc_id__24_d15e22671
<g/>
)	
Die	bv_doc_id__24_d15e22676
Hilfskräfte	bv_doc_id__24_d15e22678
ernennt	bv_doc_id__24_d15e22680
der	bv_doc_id__24_d15e22682
Präsident	bv_doc_id__24_d15e22685
des	bv_doc_id__24_d15e22687
Rehnungehoses	bv_doc_id__24_d15e22689
<g/>
.	
Artitel	bv_doc_id__24_d15e22699
103.	bv_doc_id__24_d15e22701
Kein	bv_doc_id__24_d15e22706
Mitglied	bv_doc_id__24_d15e22708
des	bv_doc_id__24_d15e22710
Rechnungshofes	bv_doc_id__24_d15e22712
darf	bv_doc_id__24_d15e22714
an	bv_doc_id__24_d15e22717
der	bv_doc_id__24_d15e22719
Leitung	bv_doc_id__24_d15e22721
und	bv_doc_id__24_d15e22723
Verwaltung	bv_doc_id__24_d15e22725
von	bv_doc_id__24_d15e22727
Unternehmungen	bv_doc_id__24_d15e22730
<g/>
,	
die	bv_doc_id__24_d15e22734
dem	bv_doc_id__24_d15e22736
Bund	bv_doc_id__24_d15e22738
oder	bv_doc_id__24_d15e22740
den	bv_doc_id__24_d15e22743
Ländern	bv_doc_id__24_d15e22745
Rechnung	bv_doc_id__24_d15e22747
zu	bv_doc_id__24_d15e22749
legen	bv_doc_id__24_d15e22751
haben	bv_doc_id__24_d15e22753
oder	bv_doc_id__24_d15e22756
zum	bv_doc_id__24_d15e22758
Bund	bv_doc_id__24_d15e22760
oder	bv_doc_id__24_d15e22762
einem	bv_doc_id__24_d15e22764
Land	bv_doc_id__24_d15e22766
in	bv_doc_id__24_d15e22769
einem	bv_doc_id__24_d15e22771
Subventions-	bv_doc_id__24_d15e22773
oder	bv_doc_id__24_d15e22775
Vertragsverhältnisse	bv_doc_id__24_d15e22777
stehen	bv_doc_id__24_d15e22779
<g/>
,	
beteiligt	bv_doc_id__24_d15e22784
sein	bv_doc_id__24_d15e22786
<g/>
.	
Ausgenommen	bv_doc_id__24_d15e22790
sind	bv_doc_id__24_d15e22792
Unternehmungen	bv_doc_id__24_d15e22795
<g/>
,	
die	bv_doc_id__24_d15e22799
ausshliehlich	bv_doc_id__24_d15e22801
die	bv_doc_id__24_d15e22803
Forderung	bv_doc_id__24_d15e22805
zumanilarer	bv_doc_id__24_d15e22808
Bestrebungen	bv_doc_id__24_d15e22810
oder	bv_doc_id__24_d15e22812
der	bv_doc_id__24_d15e22814
wirtschaftlichen	bv_doc_id__24_d15e22816
Verhälnisse	bv_doc_id__24_d15e22818
von	bv_doc_id__24_d15e22821
öffentlichen	bv_doc_id__24_d15e22823
Angestellten	bv_doc_id__24_d15e22825
oder	bv_doc_id__24_d15e22827
deren	bv_doc_id__24_d15e22829
Angehörigen	bv_doc_id__24_d15e22831
zum	bv_doc_id__24_d15e22834
zwecke	bv_doc_id__24_d15e22836
haben	bv_doc_id__24_d15e22838
<g/>
.	
<g/>
(	
Artikel	bv_doc_id__24_d15e22850
104.	bv_doc_id__24_d15e22852
Artifel	bv_doc_id__24_d15e22854
105	bv_doc_id__24_d15e22856
und	bv_doc_id__24_d15e22859
Artitel	bv_doc_id__24_d15e22861
106	bv_doc_id__24_d15e22863
fallen	bv_doc_id__24_d15e22865
aus	bv_doc_id__24_d15e22867
<g/>
.)	
Artikel	bv_doc_id__24_d15e22877
107.	bv_doc_id__24_d15e22879
Die	bv_doc_id__24_d15e22884
näheren	bv_doc_id__24_d15e22886
Bestimmungen	bv_doc_id__24_d15e22888
über	bv_doc_id__24_d15e22890
die	bv_doc_id__24_d15e22892
Tätigkeit	bv_doc_id__24_d15e22895
des	bv_doc_id__24_d15e22897
Rechnungshofes	bv_doc_id__24_d15e22899
erfolgen	bv_doc_id__24_d15e22901
durch	bv_doc_id__24_d15e22903
Bundesgesetz	bv_doc_id__24_d15e22905
<g/>
.	
Sechstes	bv_doc_id__24_d15e21910
Hauptstück	bv_doc_id__24_d15e21912
<g/>
.	
Von	bv_doc_id__24_d15e21919
der	bv_doc_id__24_d15e21921
Rechnungskontrolle	bv_doc_id__24_d15e21923
des	bv_doc_id__24_d15e21925
Bundes	bv_doc_id__24_d15e21927
<g/>
.	
Artikel	bv_doc_id__24_d15e21937
98.	bv_doc_id__24_d15e21939
<g/>
(	
1	bv_doc_id__24_d15e21948
<g/>
)	
Zur	bv_doc_id__24_d15e21953
Überprüfung	bv_doc_id__24_d15e21955
der	bv_doc_id__24_d15e21957
Gebarung	bv_doc_id__24_d15e21959
der	bv_doc_id__24_d15e21962
gesamten	bv_doc_id__24_d15e21964
Staatswirtschaft	bv_doc_id__24_d15e21966
des	bv_doc_id__24_d15e21968
Bundes	bv_doc_id__24_d15e21970
<g/>
,	
ferner	bv_doc_id__24_d15e21975
der	bv_doc_id__24_d15e21977
Gebarung	bv_doc_id__24_d15e21979
der	bv_doc_id__24_d15e21981
von	bv_doc_id__24_d15e21983
Organen	bv_doc_id__24_d15e21985
des	bv_doc_id__24_d15e21988
Bundes	bv_doc_id__24_d15e21990
verwalteten	bv_doc_id__24_d15e21992
Stiftungen	bv_doc_id__24_d15e21994
<g/>
,	
Fonds	bv_doc_id__24_d15e21998
und	bv_doc_id__24_d15e22001
Anstalten	bv_doc_id__24_d15e22003
ist	bv_doc_id__24_d15e22005
der	bv_doc_id__24_d15e22007
Rechnungshof	bv_doc_id__24_d15e22009
berufen	bv_doc_id__24_d15e22011
<g/>
.	
Ihm	bv_doc_id__24_d15e22016
kann	bv_doc_id__24_d15e22018
auch	bv_doc_id__24_d15e22020
die	bv_doc_id__24_d15e22022
überprüfung	bv_doc_id__24_d15e22024
der	bv_doc_id__24_d15e22027
Gebarung	bv_doc_id__24_d15e22029
von	bv_doc_id__24_d15e22031
Unternehmungen	bv_doc_id__24_d15e22033
<g/>
,	
an	bv_doc_id__24_d15e22037
denen	bv_doc_id__24_d15e22040
der	bv_doc_id__24_d15e22042
Bund	bv_doc_id__24_d15e22044
finanziell	bv_doc_id__24_d15e22046
beteiligt	bv_doc_id__24_d15e22048
ist	bv_doc_id__24_d15e22050
<g/>
,	
übertragen	bv_doc_id__24_d15e22055
werden	bv_doc_id__24_d15e22057
<g/>
.	
<g/>
(	
2	bv_doc_id__24_d15e22068
<g/>
)	
Der	bv_doc_id__24_d15e22073
Rechnungshof	bv_doc_id__24_d15e22075
verfaßt	bv_doc_id__24_d15e22077
den	bv_doc_id__24_d15e22079
Bundesrechnungsabschluß	bv_doc_id__24_d15e22082
und	bv_doc_id__24_d15e22084
legt	bv_doc_id__24_d15e22086
ihn	bv_doc_id__24_d15e22088
dem	bv_doc_id__24_d15e22090
Nationaltat	bv_doc_id__24_d15e22092
vor	bv_doc_id__24_d15e22095
<g/>
.	
<g/>
(	
3	bv_doc_id__24_d15e22106
<g/>
)	
Alle	bv_doc_id__24_d15e22111
Urkunden	bv_doc_id__24_d15e22113
über	bv_doc_id__24_d15e22115
Staatsschulden	bv_doc_id__24_d15e22117
<g/>
(	
Zinanz-	bv_doc_id__24_d15e22122
und	bv_doc_id__24_d15e22124
Verwaltungeschulden	bv_doc_id__24_d15e22126
<g/>
,	
insoweit	bv_doc_id__24_d15e22130
sie	bv_doc_id__24_d15e22133
eine	bv_doc_id__24_d15e22135
Verpflichtung	bv_doc_id__24_d15e22137
des	bv_doc_id__24_d15e22139
Bundes	bv_doc_id__24_d15e22141
beinhalten	bv_doc_id__24_d15e22143
<g/>
,	
sind	bv_doc_id__24_d15e22148
vom	bv_doc_id__24_d15e22150
Präsidenten	bv_doc_id__24_d15e22152
des	bv_doc_id__24_d15e22154
Rechnungshofes	bv_doc_id__24_d15e22156
gegenzuzeichnen	bv_doc_id__24_d15e22159
<g/>
,	
durch	bv_doc_id__24_d15e22163
diese	bv_doc_id__24_d15e22165
Gegenzeichnung	bv_doc_id__24_d15e22167
wird	bv_doc_id__24_d15e22169
lediglich	bv_doc_id__24_d15e22172
die	bv_doc_id__24_d15e22174
Gesehmäßigkeit	bv_doc_id__24_d15e22176
und	bv_doc_id__24_d15e22178
rechnungsmäßige	bv_doc_id__24_d15e22180
Nichtigkeit	bv_doc_id__24_d15e22182
der	bv_doc_id__24_d15e22185
Gebarung	bv_doc_id__24_d15e22187
beträftigt	bv_doc_id__24_d15e22189
<g/>
.	
Artikel	bv_doc_id__24_d15e21937
98.	bv_doc_id__24_d15e21939
<g/>
(	
1	bv_doc_id__24_d15e21948
<g/>
)	
Zur	bv_doc_id__24_d15e21953
Überprüfung	bv_doc_id__24_d15e21955
der	bv_doc_id__24_d15e21957
Gebarung	bv_doc_id__24_d15e21959
der	bv_doc_id__24_d15e21962
gesamten	bv_doc_id__24_d15e21964
Staatswirtschaft	bv_doc_id__24_d15e21966
des	bv_doc_id__24_d15e21968
Bundes	bv_doc_id__24_d15e21970
<g/>
,	
ferner	bv_doc_id__24_d15e21975
der	bv_doc_id__24_d15e21977
Gebarung	bv_doc_id__24_d15e21979
der	bv_doc_id__24_d15e21981
von	bv_doc_id__24_d15e21983
Organen	bv_doc_id__24_d15e21985
des	bv_doc_id__24_d15e21988
Bundes	bv_doc_id__24_d15e21990
verwalteten	bv_doc_id__24_d15e21992
Stiftungen	bv_doc_id__24_d15e21994
<g/>
,	
Fonds	bv_doc_id__24_d15e21998
und	bv_doc_id__24_d15e22001
Anstalten	bv_doc_id__24_d15e22003
ist	bv_doc_id__24_d15e22005
der	bv_doc_id__24_d15e22007
Rechnungshof	bv_doc_id__24_d15e22009
berufen	bv_doc_id__24_d15e22011
<g/>
.	
Ihm	bv_doc_id__24_d15e22016
kann	bv_doc_id__24_d15e22018
auch	bv_doc_id__24_d15e22020
die	bv_doc_id__24_d15e22022
überprüfung	bv_doc_id__24_d15e22024
der	bv_doc_id__24_d15e22027
Gebarung	bv_doc_id__24_d15e22029
von	bv_doc_id__24_d15e22031
Unternehmungen	bv_doc_id__24_d15e22033
<g/>
,	
an	bv_doc_id__24_d15e22037
denen	bv_doc_id__24_d15e22040
der	bv_doc_id__24_d15e22042
Bund	bv_doc_id__24_d15e22044
finanziell	bv_doc_id__24_d15e22046
beteiligt	bv_doc_id__24_d15e22048
ist	bv_doc_id__24_d15e22050
<g/>
,	
übertragen	bv_doc_id__24_d15e22055
werden	bv_doc_id__24_d15e22057
<g/>
.	
<g/>
(	
1	bv_doc_id__24_d15e21948
<g/>
)	
<g/>
(	
2	bv_doc_id__24_d15e22068
<g/>
)	
Der	bv_doc_id__24_d15e22073
Rechnungshof	bv_doc_id__24_d15e22075
verfaßt	bv_doc_id__24_d15e22077
den	bv_doc_id__24_d15e22079
Bundesrechnungsabschluß	bv_doc_id__24_d15e22082
und	bv_doc_id__24_d15e22084
legt	bv_doc_id__24_d15e22086
ihn	bv_doc_id__24_d15e22088
dem	bv_doc_id__24_d15e22090
Nationaltat	bv_doc_id__24_d15e22092
vor	bv_doc_id__24_d15e22095
<g/>
.	
<g/>
(	
2	bv_doc_id__24_d15e22068
<g/>
)	
<g/>
(	
3	bv_doc_id__24_d15e22106
<g/>
)	
Alle	bv_doc_id__24_d15e22111
Urkunden	bv_doc_id__24_d15e22113
über	bv_doc_id__24_d15e22115
Staatsschulden	bv_doc_id__24_d15e22117
<g/>
(	
Zinanz-	bv_doc_id__24_d15e22122
und	bv_doc_id__24_d15e22124
Verwaltungeschulden	bv_doc_id__24_d15e22126
<g/>
,	
insoweit	bv_doc_id__24_d15e22130
sie	bv_doc_id__24_d15e22133
eine	bv_doc_id__24_d15e22135
Verpflichtung	bv_doc_id__24_d15e22137
des	bv_doc_id__24_d15e22139
Bundes	bv_doc_id__24_d15e22141
beinhalten	bv_doc_id__24_d15e22143
<g/>
,	
sind	bv_doc_id__24_d15e22148
vom	bv_doc_id__24_d15e22150
Präsidenten	bv_doc_id__24_d15e22152
des	bv_doc_id__24_d15e22154
Rechnungshofes	bv_doc_id__24_d15e22156
gegenzuzeichnen	bv_doc_id__24_d15e22159
<g/>
,	
durch	bv_doc_id__24_d15e22163
diese	bv_doc_id__24_d15e22165
Gegenzeichnung	bv_doc_id__24_d15e22167
wird	bv_doc_id__24_d15e22169
lediglich	bv_doc_id__24_d15e22172
die	bv_doc_id__24_d15e22174
Gesehmäßigkeit	bv_doc_id__24_d15e22176
und	bv_doc_id__24_d15e22178
rechnungsmäßige	bv_doc_id__24_d15e22180
Nichtigkeit	bv_doc_id__24_d15e22182
der	bv_doc_id__24_d15e22185
Gebarung	bv_doc_id__24_d15e22187
beträftigt	bv_doc_id__24_d15e22189
<g/>
.	
<g/>
(	
3	bv_doc_id__24_d15e22106
<g/>
)	
Artitel	bv_doc_id__24_d15e22199
99.	bv_doc_id__24_d15e22201
<g/>
(	
1	bv_doc_id__24_d15e22210
<g/>
)	
Der	bv_doc_id__24_d15e22215
Rechnungshof	bv_doc_id__24_d15e22217
untersteht	bv_doc_id__24_d15e22219
unmittelbar	bv_doc_id__24_d15e22221
dem	bv_doc_id__24_d15e22224
Nationalrate	bv_doc_id__24_d15e22226
<g/>
.	
<g/>
(	
2	bv_doc_id__24_d15e22237
<g/>
)	
Der	bv_doc_id__24_d15e22242
Rechnungshof	bv_doc_id__24_d15e22244
besteht	bv_doc_id__24_d15e22246
aus	bv_doc_id__24_d15e22248
einem	bv_doc_id__24_d15e22251
Präsidenten	bv_doc_id__24_d15e22253
und	bv_doc_id__24_d15e22255
den	bv_doc_id__24_d15e22257
erforderlichen	bv_doc_id__24_d15e22259
Beamten	bv_doc_id__24_d15e22261
und	bv_doc_id__24_d15e22264
Hilsskräften	bv_doc_id__24_d15e22266
<g/>
.	
<g/>
(	
3	bv_doc_id__24_d15e22277
<g/>
)	
Der	bv_doc_id__24_d15e22282
Präsident	bv_doc_id__24_d15e22284
des	bv_doc_id__24_d15e22286
Rechnungshofes	bv_doc_id__24_d15e22288
wird	bv_doc_id__24_d15e22291
auf	bv_doc_id__24_d15e22293
Vorschlag	bv_doc_id__24_d15e22295
des	bv_doc_id__24_d15e22297
Hauptausschusses	bv_doc_id__24_d15e22299
vom	bv_doc_id__24_d15e22301
Nationaliat	bv_doc_id__24_d15e22304
gewähs	bv_doc_id__24_d15e22306
<g/>
.	
<g/>
(	
4	bv_doc_id__24_d15e22317
<g/>
)	
Der	bv_doc_id__24_d15e22322
Präsident	bv_doc_id__24_d15e22324
des	bv_doc_id__24_d15e22326
Rechnungshofes	bv_doc_id__24_d15e22328
darf	bv_doc_id__24_d15e22331
keiner	bv_doc_id__24_d15e22333
politischen	bv_doc_id__24_d15e22335
Körperschaft	bv_doc_id__24_d15e22337
angehören	bv_doc_id__24_d15e22339
und	bv_doc_id__24_d15e22341
in	bv_doc_id__24_d15e22344
den	bv_doc_id__24_d15e22346
lebten	bv_doc_id__24_d15e22348
unf	bv_doc_id__24_d15e22350
Jahren	bv_doc_id__24_d15e22352
nicht	bv_doc_id__24_d15e22354
Mitglies	bv_doc_id__24_d15e22357
der	bv_doc_id__24_d15e22359
Bundesregierung	bv_doc_id__24_d15e22361
gewesen	bv_doc_id__24_d15e22363
sein	bv_doc_id__24_d15e22365
<g/>
.	
Artitel	bv_doc_id__24_d15e22199
99.	bv_doc_id__24_d15e22201
<g/>
(	
1	bv_doc_id__24_d15e22210
<g/>
)	
Der	bv_doc_id__24_d15e22215
Rechnungshof	bv_doc_id__24_d15e22217
untersteht	bv_doc_id__24_d15e22219
unmittelbar	bv_doc_id__24_d15e22221
dem	bv_doc_id__24_d15e22224
Nationalrate	bv_doc_id__24_d15e22226
<g/>
.	
<g/>
(	
1	bv_doc_id__24_d15e22210
<g/>
)	
<g/>
(	
2	bv_doc_id__24_d15e22237
<g/>
)	
Der	bv_doc_id__24_d15e22242
Rechnungshof	bv_doc_id__24_d15e22244
besteht	bv_doc_id__24_d15e22246
aus	bv_doc_id__24_d15e22248
einem	bv_doc_id__24_d15e22251
Präsidenten	bv_doc_id__24_d15e22253
und	bv_doc_id__24_d15e22255
den	bv_doc_id__24_d15e22257
erforderlichen	bv_doc_id__24_d15e22259
Beamten	bv_doc_id__24_d15e22261
und	bv_doc_id__24_d15e22264
Hilsskräften	bv_doc_id__24_d15e22266
<g/>
.	
<g/>
(	
2	bv_doc_id__24_d15e22237
<g/>
)	
<g/>
(	
3	bv_doc_id__24_d15e22277
<g/>
)	
Der	bv_doc_id__24_d15e22282
Präsident	bv_doc_id__24_d15e22284
des	bv_doc_id__24_d15e22286
Rechnungshofes	bv_doc_id__24_d15e22288
wird	bv_doc_id__24_d15e22291
auf	bv_doc_id__24_d15e22293
Vorschlag	bv_doc_id__24_d15e22295
des	bv_doc_id__24_d15e22297
Hauptausschusses	bv_doc_id__24_d15e22299
vom	bv_doc_id__24_d15e22301
Nationaliat	bv_doc_id__24_d15e22304
gewähs	bv_doc_id__24_d15e22306
<g/>
.	
<g/>
(	
3	bv_doc_id__24_d15e22277
<g/>
)	
<g/>
(	
4	bv_doc_id__24_d15e22317
<g/>
)	
Der	bv_doc_id__24_d15e22322
Präsident	bv_doc_id__24_d15e22324
des	bv_doc_id__24_d15e22326
Rechnungshofes	bv_doc_id__24_d15e22328
darf	bv_doc_id__24_d15e22331
keiner	bv_doc_id__24_d15e22333
politischen	bv_doc_id__24_d15e22335
Körperschaft	bv_doc_id__24_d15e22337
angehören	bv_doc_id__24_d15e22339
und	bv_doc_id__24_d15e22341
in	bv_doc_id__24_d15e22344
den	bv_doc_id__24_d15e22346
lebten	bv_doc_id__24_d15e22348
unf	bv_doc_id__24_d15e22350
Jahren	bv_doc_id__24_d15e22352
nicht	bv_doc_id__24_d15e22354
Mitglies	bv_doc_id__24_d15e22357
der	bv_doc_id__24_d15e22359
Bundesregierung	bv_doc_id__24_d15e22361
gewesen	bv_doc_id__24_d15e22363
sein	bv_doc_id__24_d15e22365
<g/>
.	
<g/>
(	
4	bv_doc_id__24_d15e22317
<g/>
)	
Artikel	bv_doc_id__24_d15e22375
100.	bv_doc_id__24_d15e22377
<g/>
(	
1	bv_doc_id__24_d15e22386
<g/>
)	
Der	bv_doc_id__24_d15e22391
Präsident	bv_doc_id__24_d15e22393
des	bv_doc_id__24_d15e22395
Rechnungshofes	bv_doc_id__24_d15e22397
ist	bv_doc_id__24_d15e22400
in	bv_doc_id__24_d15e22402
Bezug	bv_doc_id__24_d15e22404
auf	bv_doc_id__24_d15e22406
Verantwörtlichteit	bv_doc_id__24_d15e22408
den	bv_doc_id__24_d15e22410
Mitgliedern	bv_doc_id__24_d15e22413
der	bv_doc_id__24_d15e22415
Bundes	bv_doc_id__24_d15e22417
regierung	bv_doc_id__24_d15e22419
gleichgestellt	bv_doc_id__24_d15e22421
<g/>
.	
<g/>
(	
2	bv_doc_id__24_d15e22432
<g/>
)	
Er	bv_doc_id__24_d15e22437
kann	bv_doc_id__24_d15e22439
durch	bv_doc_id__24_d15e22441
Beschluß	bv_doc_id__24_d15e22443
des	bv_doc_id__24_d15e22446
Nationalrates	bv_doc_id__24_d15e22448
abberufen	bv_doc_id__24_d15e22450
werden	bv_doc_id__24_d15e22452
<g/>
.	
Artikel	bv_doc_id__24_d15e22375
100.	bv_doc_id__24_d15e22377
<g/>
(	
1	bv_doc_id__24_d15e22386
<g/>
)	
Der	bv_doc_id__24_d15e22391
Präsident	bv_doc_id__24_d15e22393
des	bv_doc_id__24_d15e22395
Rechnungshofes	bv_doc_id__24_d15e22397
ist	bv_doc_id__24_d15e22400
in	bv_doc_id__24_d15e22402
Bezug	bv_doc_id__24_d15e22404
auf	bv_doc_id__24_d15e22406
Verantwörtlichteit	bv_doc_id__24_d15e22408
den	bv_doc_id__24_d15e22410
Mitgliedern	bv_doc_id__24_d15e22413
der	bv_doc_id__24_d15e22415
Bundes	bv_doc_id__24_d15e22417
regierung	bv_doc_id__24_d15e22419
gleichgestellt	bv_doc_id__24_d15e22421
<g/>
.	
<g/>
(	
1	bv_doc_id__24_d15e22386
<g/>
)	
<g/>
(	
2	bv_doc_id__24_d15e22432
<g/>
)	
Er	bv_doc_id__24_d15e22437
kann	bv_doc_id__24_d15e22439
durch	bv_doc_id__24_d15e22441
Beschluß	bv_doc_id__24_d15e22443
des	bv_doc_id__24_d15e22446
Nationalrates	bv_doc_id__24_d15e22448
abberufen	bv_doc_id__24_d15e22450
werden	bv_doc_id__24_d15e22452
<g/>
.	
<g/>
(	
2	bv_doc_id__24_d15e22432
<g/>
)	
Artitel	bv_doc_id__24_d15e22463
101.	bv_doc_id__24_d15e22465
<g/>
(	
1	bv_doc_id__24_d15e22474
<g/>
)	
Der	bv_doc_id__24_d15e22479
Präsident	bv_doc_id__24_d15e22481
wird	bv_doc_id__24_d15e22483
von	bv_doc_id__24_d15e22485
dem	bv_doc_id__24_d15e22488
im	bv_doc_id__24_d15e22490
Range	bv_doc_id__24_d15e22492
nächsten	bv_doc_id__24_d15e22494
Beamten	bv_doc_id__24_d15e22496
des	bv_doc_id__24_d15e22498
Rechnungshofes	bv_doc_id__24_d15e22501
vertreten	bv_doc_id__24_d15e22503
<g/>
.	
<g/>
(	
2	bv_doc_id__24_d15e22514
<g/>
)	
Im	bv_doc_id__24_d15e22519
Falle	bv_doc_id__24_d15e22521
der	bv_doc_id__24_d15e22523
Stellvertretung	bv_doc_id__24_d15e22525
des	bv_doc_id__24_d15e22528
Präsidenten	bv_doc_id__24_d15e22530
gelten	bv_doc_id__24_d15e22532
für	bv_doc_id__24_d15e22534
den	bv_doc_id__24_d15e22536
Stellvertreter	bv_doc_id__24_d15e22538
die	bv_doc_id__24_d15e22541
Besimmungen	bv_doc_id__24_d15e22543
des	bv_doc_id__24_d15e22545
Artitels	bv_doc_id__24_d15e22547
100.	bv_doc_id__24_d15e22549
Artitel	bv_doc_id__24_d15e22463
101.	bv_doc_id__24_d15e22465
<g/>
(	
1	bv_doc_id__24_d15e22474
<g/>
)	
Der	bv_doc_id__24_d15e22479
Präsident	bv_doc_id__24_d15e22481
wird	bv_doc_id__24_d15e22483
von	bv_doc_id__24_d15e22485
dem	bv_doc_id__24_d15e22488
im	bv_doc_id__24_d15e22490
Range	bv_doc_id__24_d15e22492
nächsten	bv_doc_id__24_d15e22494
Beamten	bv_doc_id__24_d15e22496
des	bv_doc_id__24_d15e22498
Rechnungshofes	bv_doc_id__24_d15e22501
vertreten	bv_doc_id__24_d15e22503
<g/>
.	
<g/>
(	
1	bv_doc_id__24_d15e22474
<g/>
)	
<g/>
(	
2	bv_doc_id__24_d15e22514
<g/>
)	
Im	bv_doc_id__24_d15e22519
Falle	bv_doc_id__24_d15e22521
der	bv_doc_id__24_d15e22523
Stellvertretung	bv_doc_id__24_d15e22525
des	bv_doc_id__24_d15e22528
Präsidenten	bv_doc_id__24_d15e22530
gelten	bv_doc_id__24_d15e22532
für	bv_doc_id__24_d15e22534
den	bv_doc_id__24_d15e22536
Stellvertreter	bv_doc_id__24_d15e22538
die	bv_doc_id__24_d15e22541
Besimmungen	bv_doc_id__24_d15e22543
des	bv_doc_id__24_d15e22545
Artitels	bv_doc_id__24_d15e22547
100.	bv_doc_id__24_d15e22549
<g/>
(	
2	bv_doc_id__24_d15e22514
<g/>
)	
Artitel	bv_doc_id__24_d15e22557
102.	bv_doc_id__24_d15e22559
<g/>
(	
1	bv_doc_id__24_d15e22568
<g/>
)	
Die	bv_doc_id__24_d15e22573
Beamten	bv_doc_id__24_d15e22575
des	bv_doc_id__24_d15e22577
Rechnungshofes	bv_doc_id__24_d15e22579
ernennt	bv_doc_id__24_d15e22582
auf	bv_doc_id__24_d15e22584
Vorschlag	bv_doc_id__24_d15e22586
und	bv_doc_id__24_d15e22588
unter	bv_doc_id__24_d15e22590
Gegenzeichnung	bv_doc_id__24_d15e22592
des	bv_doc_id__24_d15e22595
Präsidenten	bv_doc_id__24_d15e22597
des	bv_doc_id__24_d15e22599
