<doc id="bv_doc_id__21" attrs="word lemma type">
Fassung	bv_doc_id__21_d12e331
von	bv_doc_id__21_d12e19981
Wasserstraßen	bv_doc_id__21_d12e19983
<g/>
,	
Vermessungswesen	bv_doc_id__21_d12e19987
<g/>
,	
Arbeiterrecht	bv_doc_id__21_d12e19992
<g/>
,	
Ardeiter=	bv_doc_id__21_d12e19996
und	bv_doc_id__21_d12e19998
Angestelltenschutz	bv_doc_id__21_d12e20000
<g/>
,	
Sozialversicherungswesen	bv_doc_id__21_d12e20005
<g/>
,	
Fürsorge	bv_doc_id__21_d12e20009
für	bv_doc_id__21_d12e20011
Kriegsteilnehmer	bv_doc_id__21_d12e20013
und	bv_doc_id__21_d12e20015
deren	bv_doc_id__21_d12e20018
Hinterbliebene	bv_doc_id__21_d12e20020
<g/>
,	
Schul=	bv_doc_id__21_d12e20024
und	bv_doc_id__21_d12e20026
Erziehungswesen	bv_doc_id__21_d12e20028
<g/>
,	
Volksbildungswesen	bv_doc_id__21_d12e20033
<g/>
,	
Denkmalschutz	bv_doc_id__21_d12e20037
<g/>
.	
<g/>
(	
3	bv_doc_id__21_d12e20048
<g/>
)	
Dem	bv_doc_id__21_d12e20053
Bunde	bv_doc_id__21_d12e20055
beibt	bv_doc_id__21_d12e20057
es	bv_doc_id__21_d12e20059
vorbehalten	bv_doc_id__21_d12e20062
<g/>
,	
auch	bv_doc_id__21_d12e20066
in	bv_doc_id__21_d12e20068
den	bv_doc_id__21_d12e20070
im	bv_doc_id__21_d12e20072
Absatz	bv_doc_id__21_d12e20075
2	bv_doc_id__21_d12e20077
aufgezählten	bv_doc_id__21_d12e20079
Angelegenheiten	bv_doc_id__21_d12e20081
die	bv_doc_id__21_d12e20083
Landesregierungen	bv_doc_id__21_d12e20085
mit	bv_doc_id__21_d12e20088
der	bv_doc_id__21_d12e20090
vollziehenden	bv_doc_id__21_d12e20092
Gewalt	bv_doc_id__21_d12e20094
des	bv_doc_id__21_d12e20096
Bundes	bv_doc_id__21_d12e20098
zu	bv_doc_id__21_d12e20101
beauftragen	bv_doc_id__21_d12e20103
<g/>
.	
<g/>
(	
4	bv_doc_id__21_d12e20114
<g/>
)	
Die	bv_doc_id__21_d12e20119
Errichtung	bv_doc_id__21_d12e20121
von	bv_doc_id__21_d12e20123
eigenen	bv_doc_id__21_d12e20125
Bundesbehörden	bv_doc_id__21_d12e20128
für	bv_doc_id__21_d12e20130
andere	bv_doc_id__21_d12e20132
als	bv_doc_id__21_d12e20134
die	bv_doc_id__21_d12e20136
im	bv_doc_id__21_d12e20138
Absatz	bv_doc_id__21_d12e20141
2	bv_doc_id__21_d12e20143
bezeichneten	bv_doc_id__21_d12e20145
Angelegenheiten	bv_doc_id__21_d12e20147
kann	bv_doc_id__21_d12e20149
nur	bv_doc_id__21_d12e20151
mit	bv_doc_id__21_d12e20154
Zustimmung	bv_doc_id__21_d12e20156
der	bv_doc_id__21_d12e20158
beteiligten	bv_doc_id__21_d12e20160
Länder	bv_doc_id__21_d12e20162
erfolgen	bv_doc_id__21_d12e20164
<g/>
.	
<g/>
(	
5	bv_doc_id__21_d12e20177
<g/>
)	
In	bv_doc_id__21_d12e20182
den	bv_doc_id__21_d12e20184
Angelegenheiten	bv_doc_id__21_d12e20186
der	bv_doc_id__21_d12e20188
mittelbaren	bv_doc_id__21_d12e20191
Bundesverwaltung	bv_doc_id__21_d12e20193
sind	bv_doc_id__21_d12e20195
die	bv_doc_id__21_d12e20197
Landesregierungen	bv_doc_id__21_d12e20199
an	bv_doc_id__21_d12e20201
die	bv_doc_id__21_d12e20204
Weisungen	bv_doc_id__21_d12e20206
der	bv_doc_id__21_d12e20208
Bundesregierung	bv_doc_id__21_d12e20210
sowie	bv_doc_id__21_d12e20212
der	bv_doc_id__21_d12e20214
einzelnen	bv_doc_id__21_d12e20217
Bundesministerien	bv_doc_id__21_d12e20219
gebunden	bv_doc_id__21_d12e20221
<g/>
;	
derIadministative	bv_doc_id__21_d12e20225
Inwenn	bv_doc_id__21_d12e20227
stanzenzug	bv_doc_id__21_d12e20230
geht	bv_doc_id__21_d12e20232
in	bv_doc_id__21_d12e20234
diesen	bv_doc_id__21_d12e20236
Angelegenheiten	bv_doc_id__21_d12e20238
nicht	bv_doc_id__21_d12e20240
durch	bv_doc_id__21_d12e20243
Bundesgesetz	bv_doc_id__21_d12e20245
ausdrücklich	bv_doc_id__21_d12e20247
anders	bv_doc_id__21_d12e20249
bestimmt	bv_doc_id__21_d12e20251
ist	bv_doc_id__21_d12e20253
—	bv_doc_id__21_d12e20256
bis	bv_doc_id__21_d12e20258
zu	bv_doc_id__21_d12e20260
den	bv_doc_id__21_d12e20262
zuständigen	bv_doc_id__21_d12e20264
Bundesministerien	bv_doc_id__21_d12e20266
<g/>
.	
Artikel	bv_doc_id__21_d12e20271
92	bv_doc_id__21_d12e20273
a	bv_doc_id__21_d12e20275
<g/>
.	
Die	bv_doc_id__21_d12e20279
Bestimmungen	bv_doc_id__21_d12e20282
des	bv_doc_id__21_d12e20284
Artikels	bv_doc_id__21_d12e20286
92	bv_doc_id__21_d12e20288
<g/>
,	
Absatz	bv_doc_id__21_d12e20292
2	bv_doc_id__21_d12e20295
und	bv_doc_id__21_d12e20297
4	bv_doc_id__21_d12e20299
<g/>
,	
finden	bv_doc_id__21_d12e20303
nicht	bv_doc_id__21_d12e20305
Anwendung	bv_doc_id__21_d12e20308
auf	bv_doc_id__21_d12e20310
Einrichtungen	bv_doc_id__21_d12e20312
zur	bv_doc_id__21_d12e20314
Besorgung	bv_doc_id__21_d12e20316
der	bv_doc_id__21_d12e20318
Geschäfte	bv_doc_id__21_d12e20321
des	bv_doc_id__21_d12e20323
Bundes	bv_doc_id__21_d12e20325
als	bv_doc_id__21_d12e20327
Träger	bv_doc_id__21_d12e20329
von	bv_doc_id__21_d12e20331
Privatrechten	bv_doc_id__21_d12e20334
<g/>
(	
Artikel	bv_doc_id__21_d12e20338
14	bv_doc_id__21_d12e20340
<g/>
).	
Artikel	bv_doc_id__21_d12e20350
93.	bv_doc_id__21_d12e20352
<g/>
(	
1	bv_doc_id__21_d12e20361
<g/>
)	
Der	bv_doc_id__21_d12e20366
Landeshauptmann	bv_doc_id__21_d12e20368
oder	bv_doc_id__21_d12e20370
sein	bv_doc_id__21_d12e20372
Stellvertreter	bv_doc_id__21_d12e20375
vertritt	bv_doc_id__21_d12e20377
das	bv_doc_id__21_d12e20379
Land	bv_doc_id__21_d12e20381
<g/>
.	
Er	bv_doc_id__21_d12e20385
trägt	bv_doc_id__21_d12e20388
in	bv_doc_id__21_d12e20390
den	bv_doc_id__21_d12e20392
Angelegenheiten	bv_doc_id__21_d12e20394
der	bv_doc_id__21_d12e20396
mittelbaren	bv_doc_id__21_d12e20398
Bundesverwaltung	bv_doc_id__21_d12e20401
die	bv_doc_id__21_d12e20403
Verantwortung	bv_doc_id__21_d12e20405
gegenüber	bv_doc_id__21_d12e20407
der	bv_doc_id__21_d12e20409
Bundesregierung	bv_doc_id__21_d12e20411
gemäß	bv_doc_id__21_d12e20414
Artikel	bv_doc_id__21_d12e20416
152.	bv_doc_id__21_d12e20418
Der	bv_doc_id__21_d12e20420
Geltendmachung	bv_doc_id__21_d12e20422
dieser	bv_doc_id__21_d12e20424
Verantwortung	bv_doc_id__21_d12e20427
steht	bv_doc_id__21_d12e20429
Immunität	bv_doc_id__21_d12e20431
nicht	bv_doc_id__21_d12e20433
im	bv_doc_id__21_d12e20435
Wege	bv_doc_id__21_d12e20437
<g/>
.	
<g/>
(	
2	bv_doc_id__21_d12e20449
<g/>
)	
Dem	bv_doc_id__21_d12e20454
Landtage	bv_doc_id__21_d12e20456
sind	bv_doc_id__21_d12e20458
die	bv_doc_id__21_d12e20460
Mitglieder	bv_doc_id__21_d12e20463
der	bv_doc_id__21_d12e20465
Landesregierung	bv_doc_id__21_d12e20467
gemäß	bv_doc_id__21_d12e20469
Artikel	bv_doc_id__21_d12e20471
152	bv_doc_id__21_d12e20473
verantwortlich	bv_doc_id__21_d12e20476
<g/>
.	
Artikel	bv_doc_id__21_d12e20487
94.	bv_doc_id__21_d12e20489
Zur	bv_doc_id__21_d12e20494
Leitung	bv_doc_id__21_d12e20496
des	bv_doc_id__21_d12e20498
gesamten	bv_doc_id__21_d12e20500
inneren	bv_doc_id__21_d12e20502
Dienstbetriebes	bv_doc_id__21_d12e20505
der	bv_doc_id__21_d12e20507
Landesregierung	bv_doc_id__21_d12e20509
wird	bv_doc_id__21_d12e20511
ein	bv_doc_id__21_d12e20513
rechtskundiger	bv_doc_id__21_d12e20515
Verwaltungsbeamter	bv_doc_id__21_d12e20518
als	bv_doc_id__21_d12e20520
Landesamtsdirektor	bv_doc_id__21_d12e20522
bestellt	bv_doc_id__21_d12e20524
<g/>
.	
Er	bv_doc_id__21_d12e20528
ist	bv_doc_id__21_d12e20531
auch	bv_doc_id__21_d12e20533
in	bv_doc_id__21_d12e20535
den	bv_doc_id__21_d12e20537
Angelegenheiten	bv_doc_id__21_d12e20539
der	bv_doc_id__21_d12e20541
mittelbaren	bv_doc_id__21_d12e20544
Bundesverwaltung	bv_doc_id__21_d12e20546
das	bv_doc_id__21_d12e20548
Hilfsorgan	bv_doc_id__21_d12e20550
des	bv_doc_id__21_d12e20552
Landeshauptmannes	bv_doc_id__21_d12e20554
<g/>
.	
<g/>
(	
Artikel	bv_doc_id__21_d12e20567
95	bv_doc_id__21_d12e20569
und	bv_doc_id__21_d12e20571
96	bv_doc_id__21_d12e20573
fallen	bv_doc_id__21_d12e20576
aus	bv_doc_id__21_d12e20578
<g/>
.)	
Artikel	bv_doc_id__21_d12e20588
97.	bv_doc_id__21_d12e20590
Vereinbarungen	bv_doc_id__21_d12e20595
der	bv_doc_id__21_d12e20597
Länder	bv_doc_id__21_d12e20599
untereinander	bv_doc_id__21_d12e20601
können	bv_doc_id__21_d12e20603
nur	bv_doc_id__21_d12e20606
über	bv_doc_id__21_d12e20608
Angelegenheiten	bv_doc_id__21_d12e20610
ihres	bv_doc_id__21_d12e20612
selbständigen	bv_doc_id__21_d12e20614
Wirkungskreises	bv_doc_id__21_d12e20616
getroffen	bv_doc_id__21_d12e20619
werden	bv_doc_id__21_d12e20621
und	bv_doc_id__21_d12e20623
sind	bv_doc_id__21_d12e20625
der	bv_doc_id__21_d12e20627
Bundesregierung	bv_doc_id__21_d12e20629
unverzüglich	bv_doc_id__21_d12e20632
anzuzeigen	bv_doc_id__21_d12e20634
<g/>
.	
19	bv_doc_id__21_d12e20641
191	bv_doc_id__21_d12e20646
Viertes	bv_doc_id__21_d12e18257
Hauptstück	bv_doc_id__21_d12e18259
<g/>
.	
Von	bv_doc_id__21_d12e18266
der	bv_doc_id__21_d12e18268
Gesetzgebung	bv_doc_id__21_d12e18270
und	bv_doc_id__21_d12e18272
Vollziehung	bv_doc_id__21_d12e18274
der	bv_doc_id__21_d12e18277
Länder	bv_doc_id__21_d12e18279
<g/>
.	
Artikel	bv_doc_id__21_d12e18288
85.	bv_doc_id__21_d12e18290
<g/>
(	
1	bv_doc_id__21_d12e18299
<g/>
)	
Die	bv_doc_id__21_d12e18304
gesetzgebende	bv_doc_id__21_d12e18306
Gewalt	bv_doc_id__21_d12e18308
der	bv_doc_id__21_d12e18310
Länder	bv_doc_id__21_d12e18313
wird	bv_doc_id__21_d12e18315
durch	bv_doc_id__21_d12e18317
die	bv_doc_id__21_d12e18319
Landtage	bv_doc_id__21_d12e18321
ausgeübt	bv_doc_id__21_d12e18323
<g/>
,	
deren	bv_doc_id__21_d12e18328
Mitglieder	bv_doc_id__21_d12e18330
auf	bv_doc_id__21_d12e18332
Grund	bv_doc_id__21_d12e18334
des	bv_doc_id__21_d12e18336
gleichen	bv_doc_id__21_d12e18339
<g/>
,	
geheimen	bv_doc_id__21_d12e18343
<g/>
,	
persönlichen	bv_doc_id__21_d12e18347
und	bv_doc_id__21_d12e18349
unmittelbaren	bv_doc_id__21_d12e18352
Verhältniswahlrechtes	bv_doc_id__21_d12e18354
aller	bv_doc_id__21_d12e18356
nach	bv_doc_id__21_d12e18358
den	bv_doc_id__21_d12e18360
Landtagswahlordnungen	bv_doc_id__21_d12e18362
wahlberechtigten	bv_doc_id__21_d12e18365
männlichen	bv_doc_id__21_d12e18367
und	bv_doc_id__21_d12e18369
weiblichen	bv_doc_id__21_d12e18371
Bundesangehörigen	bv_doc_id__21_d12e18373
gewählt	bv_doc_id__21_d12e18375
werden	bv_doc_id__21_d12e18378
<g/>
.	
<g/>
(	
2	bv_doc_id__21_d12e18389
<g/>
)	
Die	bv_doc_id__21_d12e18394
Landtagswahlordnungen	bv_doc_id__21_d12e18396
dürfen	bv_doc_id__21_d12e18398
die	bv_doc_id__21_d12e18400
Bedingungen	bv_doc_id__21_d12e18403
des	bv_doc_id__21_d12e18405
aktiven	bv_doc_id__21_d12e18407
und	bv_doc_id__21_d12e18409
passiven	bv_doc_id__21_d12e18411
Wahlrechtes	bv_doc_id__21_d12e18413
nicht	bv_doc_id__21_d12e18416
enger	bv_doc_id__21_d12e18418
ziehen	bv_doc_id__21_d12e18420
<g/>
,	
als	bv_doc_id__21_d12e18424
dies	bv_doc_id__21_d12e18426
in	bv_doc_id__21_d12e18429
der	bv_doc_id__21_d12e18431
Wahlordnung	bv_doc_id__21_d12e18433
zum	bv_doc_id__21_d12e18435
Nationalrat	bv_doc_id__21_d12e18437
der	bv_doc_id__21_d12e18439
Fall	bv_doc_id__21_d12e18442
ist	bv_doc_id__21_d12e18444
<g/>
.	
<g/>
(	
3	bv_doc_id__21_d12e18455
<g/>
)	
Die	bv_doc_id__21_d12e18460
Wähler	bv_doc_id__21_d12e18462
üben	bv_doc_id__21_d12e18464
ihr	bv_doc_id__21_d12e18466
Wahlrecht	bv_doc_id__21_d12e18469
in	bv_doc_id__21_d12e18471
Wahlbezirken	bv_doc_id__21_d12e18473
aus	bv_doc_id__21_d12e18475
<g/>
,	
von	bv_doc_id__21_d12e18479
denen	bv_doc_id__21_d12e18482
jeder	bv_doc_id__21_d12e18484
ein	bv_doc_id__21_d12e18486
geschlossenes	bv_doc_id__21_d12e18488
Gebiet	bv_doc_id__21_d12e18490
umfassen	bv_doc_id__21_d12e18492
muß	bv_doc_id__21_d12e18495
<g/>
.	
Die	bv_doc_id__21_d12e18499
Zahl	bv_doc_id__21_d12e18501
der	bv_doc_id__21_d12e18503
Abgeordneten	bv_doc_id__21_d12e18505
ist	bv_doc_id__21_d12e18508
auf	bv_doc_id__21_d12e18510
die	bv_doc_id__21_d12e18512
Wahlbezirke	bv_doc_id__21_d12e18514
im	bv_doc_id__21_d12e18516
Verhältnis	bv_doc_id__21_d12e18518
der	bv_doc_id__21_d12e18521
Zahl	bv_doc_id__21_d12e18523
der	bv_doc_id__21_d12e18525
Bundesangehörigen	bv_doc_id__21_d12e18527
zu	bv_doc_id__21_d12e18529
verteilen	bv_doc_id__21_d12e18531
<g/>
,	
die	bv_doc_id__21_d12e18536
in	bv_doc_id__21_d12e18538
ihnen	bv_doc_id__21_d12e18540
nach	bv_doc_id__21_d12e18542
dem	bv_doc_id__21_d12e18544
Ergebnis	bv_doc_id__21_d12e18547
der	bv_doc_id__21_d12e18549
letzten	bv_doc_id__21_d12e18551
Volkszählung	bv_doc_id__21_d12e18553
ihren	bv_doc_id__21_d12e18555
Wohnsitz	bv_doc_id__21_d12e18557
hatten	bv_doc_id__21_d12e18560
<g/>
.	
Eine	bv_doc_id__21_d12e18564
Gliederung	bv_doc_id__21_d12e18566
der	bv_doc_id__21_d12e18568
Wählerschaft	bv_doc_id__21_d12e18570
in	bv_doc_id__21_d12e18573
andere	bv_doc_id__21_d12e18575
Wahlkörper	bv_doc_id__21_d12e18577
ist	bv_doc_id__21_d12e18579
nicht	bv_doc_id__21_d12e18581
zulässig	bv_doc_id__21_d12e18583
<g/>
.	
Artikel	bv_doc_id__21_d12e18288
85.	bv_doc_id__21_d12e18290
<g/>
(	
1	bv_doc_id__21_d12e18299
<g/>
)	
Die	bv_doc_id__21_d12e18304
gesetzgebende	bv_doc_id__21_d12e18306
Gewalt	bv_doc_id__21_d12e18308
der	bv_doc_id__21_d12e18310
Länder	bv_doc_id__21_d12e18313
wird	bv_doc_id__21_d12e18315
durch	bv_doc_id__21_d12e18317
die	bv_doc_id__21_d12e18319
Landtage	bv_doc_id__21_d12e18321
ausgeübt	bv_doc_id__21_d12e18323
<g/>
,	
deren	bv_doc_id__21_d12e18328
Mitglieder	bv_doc_id__21_d12e18330
auf	bv_doc_id__21_d12e18332
Grund	bv_doc_id__21_d12e18334
des	bv_doc_id__21_d12e18336
gleichen	bv_doc_id__21_d12e18339
<g/>
,	
geheimen	bv_doc_id__21_d12e18343
<g/>
,	
persönlichen	bv_doc_id__21_d12e18347
und	bv_doc_id__21_d12e18349
unmittelbaren	bv_doc_id__21_d12e18352
Verhältniswahlrechtes	bv_doc_id__21_d12e18354
aller	bv_doc_id__21_d12e18356
nach	bv_doc_id__21_d12e18358
den	bv_doc_id__21_d12e18360
Landtagswahlordnungen	bv_doc_id__21_d12e18362
wahlberechtigten	bv_doc_id__21_d12e18365
männlichen	bv_doc_id__21_d12e18367
und	bv_doc_id__21_d12e18369
weiblichen	bv_doc_id__21_d12e18371
Bundesangehörigen	bv_doc_id__21_d12e18373
gewählt	bv_doc_id__21_d12e18375
werden	bv_doc_id__21_d12e18378
<g/>
.	
<g/>
(	
1	bv_doc_id__21_d12e18299
<g/>
)	
<g/>
(	
2	bv_doc_id__21_d12e18389
<g/>
)	
Die	bv_doc_id__21_d12e18394
Landtagswahlordnungen	bv_doc_id__21_d12e18396
dürfen	bv_doc_id__21_d12e18398
die	bv_doc_id__21_d12e18400
Bedingungen	bv_doc_id__21_d12e18403
des	bv_doc_id__21_d12e18405
aktiven	bv_doc_id__21_d12e18407
und	bv_doc_id__21_d12e18409
passiven	bv_doc_id__21_d12e18411
Wahlrechtes	bv_doc_id__21_d12e18413
nicht	bv_doc_id__21_d12e18416
enger	bv_doc_id__21_d12e18418
ziehen	bv_doc_id__21_d12e18420
<g/>
,	
als	bv_doc_id__21_d12e18424
dies	bv_doc_id__21_d12e18426
in	bv_doc_id__21_d12e18429
der	bv_doc_id__21_d12e18431
Wahlordnung	bv_doc_id__21_d12e18433
zum	bv_doc_id__21_d12e18435
Nationalrat	bv_doc_id__21_d12e18437
der	bv_doc_id__21_d12e18439
Fall	bv_doc_id__21_d12e18442
ist	bv_doc_id__21_d12e18444
<g/>
.	
<g/>
(	
2	bv_doc_id__21_d12e18389
<g/>
)	
<g/>
(	
3	bv_doc_id__21_d12e18455
<g/>
)	
Die	bv_doc_id__21_d12e18460
Wähler	bv_doc_id__21_d12e18462
üben	bv_doc_id__21_d12e18464
ihr	bv_doc_id__21_d12e18466
Wahlrecht	bv_doc_id__21_d12e18469
in	bv_doc_id__21_d12e18471
Wahlbezirken	bv_doc_id__21_d12e18473
aus	bv_doc_id__21_d12e18475
<g/>
,	
von	bv_doc_id__21_d12e18479
denen	bv_doc_id__21_d12e18482
jeder	bv_doc_id__21_d12e18484
ein	bv_doc_id__21_d12e18486
geschlossenes	bv_doc_id__21_d12e18488
Gebiet	bv_doc_id__21_d12e18490
umfassen	bv_doc_id__21_d12e18492
muß	bv_doc_id__21_d12e18495
<g/>
.	
Die	bv_doc_id__21_d12e18499
Zahl	bv_doc_id__21_d12e18501
der	bv_doc_id__21_d12e18503
Abgeordneten	bv_doc_id__21_d12e18505
ist	bv_doc_id__21_d12e18508
auf	bv_doc_id__21_d12e18510
die	bv_doc_id__21_d12e18512
Wahlbezirke	bv_doc_id__21_d12e18514
im	bv_doc_id__21_d12e18516
Verhältnis	bv_doc_id__21_d12e18518
der	bv_doc_id__21_d12e18521
Zahl	bv_doc_id__21_d12e18523
der	bv_doc_id__21_d12e18525
Bundesangehörigen	bv_doc_id__21_d12e18527
zu	bv_doc_id__21_d12e18529
verteilen	bv_doc_id__21_d12e18531
<g/>
,	
die	bv_doc_id__21_d12e18536
in	bv_doc_id__21_d12e18538
ihnen	bv_doc_id__21_d12e18540
nach	bv_doc_id__21_d12e18542
dem	bv_doc_id__21_d12e18544
Ergebnis	bv_doc_id__21_d12e18547
der	bv_doc_id__21_d12e18549
letzten	bv_doc_id__21_d12e18551
Volkszählung	bv_doc_id__21_d12e18553
ihren	bv_doc_id__21_d12e18555
Wohnsitz	bv_doc_id__21_d12e18557
hatten	bv_doc_id__21_d12e18560
<g/>
.	
Eine	bv_doc_id__21_d12e18564
Gliederung	bv_doc_id__21_d12e18566
der	bv_doc_id__21_d12e18568
Wählerschaft	bv_doc_id__21_d12e18570
in	bv_doc_id__21_d12e18573
andere	bv_doc_id__21_d12e18575
Wahlkörper	bv_doc_id__21_d12e18577
ist	bv_doc_id__21_d12e18579
nicht	bv_doc_id__21_d12e18581
zulässig	bv_doc_id__21_d12e18583
<g/>
.	
<g/>
(	
3	bv_doc_id__21_d12e18455
<g/>
)	
Artikel	bv_doc_id__21_d12e18594
86.	bv_doc_id__21_d12e18596
<g/>
(	
1	bv_doc_id__21_d12e18605
<g/>
)	
Die	bv_doc_id__21_d12e18610
Mitglieder	bv_doc_id__21_d12e18612
des	bv_doc_id__21_d12e18614
Landtages	bv_doc_id__21_d12e18616
genießen	bv_doc_id__21_d12e18619
die	bv_doc_id__21_d12e18621
gleiche	bv_doc_id__21_d12e18623
Immunität	bv_doc_id__21_d12e18625
wie	bv_doc_id__21_d12e18627
die	bv_doc_id__21_d12e18629
Mitglieder	bv_doc_id__21_d12e18632
des	bv_doc_id__21_d12e18634
National¬	bv_doc_id__21_d12e18636
17	bv_doc_id__21_d12e18649
188	bv_doc_id__21_d12e18654
rates	bv_doc_id__21_d12e18658
<g/>
,	
wobei	bv_doc_id__21_d12e18662
die	bv_doc_id__21_d12e18665
Bestimmungen	bv_doc_id__21_d12e18667
des	bv_doc_id__21_d12e18669
Artikels	bv_doc_id__21_d12e18671
43	bv_doc_id__21_d12e18673
sinngemäß	bv_doc_id__21_d12e18675
Anwendung	bv_doc_id__21_d12e18678
finden	bv_doc_id__21_d12e18680
<g/>
.	
<g/>
(	
2	bv_doc_id__21_d12e18692
<g/>
)	
Die	bv_doc_id__21_d12e18697
Bestimmungen	bv_doc_id__21_d12e18699
der	bv_doc_id__21_d12e18701
Artikel	bv_doc_id__21_d12e18703
24	bv_doc_id__21_d12e18706
und	bv_doc_id__21_d12e18708
25	bv_doc_id__21_d12e18710
gelten	bv_doc_id__21_d12e18712
auch	bv_doc_id__21_d12e18714
für	bv_doc_id__21_d12e18716
die	bv_doc_id__21_d12e18719
Sitzungen	bv_doc_id__21_d12e18721
der	bv_doc_id__21_d12e18723
Landtage	bv_doc_id__21_d12e18725
und	bv_doc_id__21_d12e18727
ihrer	bv_doc_id__21_d12e18729
Ausschüsse	bv_doc_id__21_d12e18732
<g/>
.	
Artikel	bv_doc_id__21_d12e18594
86.	bv_doc_id__21_d12e18596
<g/>
(	
1	bv_doc_id__21_d12e18605
<g/>
)	
Die	bv_doc_id__21_d12e18610
Mitglieder	bv_doc_id__21_d12e18612
des	bv_doc_id__21_d12e18614
Landtages	bv_doc_id__21_d12e18616
genießen	bv_doc_id__21_d12e18619
die	bv_doc_id__21_d12e18621
gleiche	bv_doc_id__21_d12e18623
Immunität	bv_doc_id__21_d12e18625
wie	bv_doc_id__21_d12e18627
die	bv_doc_id__21_d12e18629
Mitglieder	bv_doc_id__21_d12e18632
des	bv_doc_id__21_d12e18634
National¬	bv_doc_id__21_d12e18636
<g/>
(	
1	bv_doc_id__21_d12e18605
<g/>
)	
17	bv_doc_id__21_d12e18649
188	bv_doc_id__21_d12e18654
rates	bv_doc_id__21_d12e18658
<g/>
,	
wobei	bv_doc_id__21_d12e18662
die	bv_doc_id__21_d12e18665
Bestimmungen	bv_doc_id__21_d12e18667
des	bv_doc_id__21_d12e18669
Artikels	bv_doc_id__21_d12e18671
43	bv_doc_id__21_d12e18673
sinngemäß	bv_doc_id__21_d12e18675
Anwendung	bv_doc_id__21_d12e18678
finden	bv_doc_id__21_d12e18680
<g/>
.	
<g/>
(	
2	bv_doc_id__21_d12e18692
<g/>
)	
Die	bv_doc_id__21_d12e18697
Bestimmungen	bv_doc_id__21_d12e18699
der	bv_doc_id__21_d12e18701
Artikel	bv_doc_id__21_d12e18703
24	bv_doc_id__21_d12e18706
und	bv_doc_id__21_d12e18708
25	bv_doc_id__21_d12e18710
gelten	bv_doc_id__21_d12e18712
auch	bv_doc_id__21_d12e18714
für	bv_doc_id__21_d12e18716
die	bv_doc_id__21_d12e18719
Sitzungen	bv_doc_id__21_d12e18721
der	bv_doc_id__21_d12e18723
Landtage	bv_doc_id__21_d12e18725
und	bv_doc_id__21_d12e18727
ihrer	bv_doc_id__21_d12e18729
Ausschüsse	bv_doc_id__21_d12e18732
<g/>
.	
<g/>
(	
2	bv_doc_id__21_d12e18692
<g/>
)	
Artikel	bv_doc_id__21_d12e18742
87.	bv_doc_id__21_d12e18744
<g/>
(	
1	bv_doc_id__21_d12e18753
<g/>
)	
Zu	bv_doc_id__21_d12e18758
einem	bv_doc_id__21_d12e18760
Landesgesetz	bv_doc_id__21_d12e18762
ist	bv_doc_id__21_d12e18764
der	bv_doc_id__21_d12e18767
Beschluß	bv_doc_id__21_d12e18769
des	bv_doc_id__21_d12e18771
Landtages	bv_doc_id__21_d12e18773
<g/>
,	
die	bv_doc_id__21_d12e18777
Beurkundung	bv_doc_id__21_d12e18780
und	bv_doc_id__21_d12e18782
Gegenzeichnung	bv_doc_id__21_d12e18784
nach	bv_doc_id__21_d12e18786
den	bv_doc_id__21_d12e18788
Bestimmungen	bv_doc_id__21_d12e18790
der	bv_doc_id__21_d12e18793
Landesverfassung	bv_doc_id__21_d12e18795
und	bv_doc_id__21_d12e18797
die	bv_doc_id__21_d12e18799
Kundmachung	bv_doc_id__21_d12e18801
durch	bv_doc_id__21_d12e18803
die	bv_doc_id__21_d12e18806
Landesregierung	bv_doc_id__21_d12e18808
im	bv_doc_id__21_d12e18810
Landesgesetzblatt	bv_doc_id__21_d12e18812
<g/>
.	
<g/>
(	
2	bv_doc_id__21_d12e18823
<g/>
)	
Insoweit	bv_doc_id__21_d12e18828
ein	bv_doc_id__21_d12e18830
Landesgesetz	bv_doc_id__21_d12e18832
bei	bv_doc_id__21_d12e18834
der	bv_doc_id__21_d12e18837
Vollziehung	bv_doc_id__21_d12e18839
die	bv_doc_id__21_d12e18841
Mitwirkung	bv_doc_id__21_d12e18843
von	bv_doc_id__21_d12e18845
Bundesbehörden	bv_doc_id__21_d12e18847
vorsieht	bv_doc_id__21_d12e18850
<g/>
,	
muß	bv_doc_id__21_d12e18854
zu	bv_doc_id__21_d12e18856
dieser	bv_doc_id__21_d12e18858
Mitwirkung	bv_doc_id__21_d12e18860
die	bv_doc_id__21_d12e18863
Zustimmung	bv_doc_id__21_d12e18865
der	bv_doc_id__21_d12e18867
Bundesregierung	bv_doc_id__21_d12e18869
eingeholt	bv_doc_id__21_d12e18871
werden	bv_doc_id__21_d12e18873
<g/>
.	
Vor	bv_doc_id__21_d12e18878
Erteilung	bv_doc_id__21_d12e18880
der	bv_doc_id__21_d12e18882
Zustimmung	bv_doc_id__21_d12e18884
kann	bv_doc_id__21_d12e18886
ein	bv_doc_id__21_d12e18889
solches	bv_doc_id__21_d12e18891
Landesgesetz	bv_doc_id__21_d12e18893
nicht	bv_doc_id__21_d12e18895
kundgemacht	bv_doc_id__21_d12e18897
werden	bv_doc_id__21_d12e18899
<g/>
.	
Artikel	bv_doc_id__21_d12e18742
87.	bv_doc_id__21_d12e18744
<g/>
(	
1	bv_doc_id__21_d12e18753
<g/>
)	
Zu	bv_doc_id__21_d12e18758
