<doc id="bv_doc_id__1" attrs="word lemma type">
Entwurf	bv_doc_id__1_d1e468
der	bv_doc_id__1_d1e16143
Mitglieder	bv_doc_id__1_d1e16145
der	bv_doc_id__1_d1e16147
Landesregierun	bv_doc_id__1_d1e16149
gen	bv_doc_id__1_d1e16151
und	bv_doc_id__1_d1e16154
der	bv_doc_id__1_d1e16156
ihnen	bv_doc_id__1_d1e16158
hinsichtlich	bv_doc_id__1_d1e16160
der	bv_doc_id__1_d1e16162
Verant	bv_doc_id__1_d1e16164
wortlichkeit	bv_doc_id__1_d1e16167
gleichgestellten	bv_doc_id__1_d1e16169
Organe	bv_doc_id__1_d1e16171
<g/>
,	
u	bv_doc_id__1_d1e16175
<g/>
.	
zw	bv_doc_id__1_d1e16180
<g/>
.	
wegen	bv_doc_id__1_d1e16184
vorsätzlicher	bv_doc_id__1_d1e16186
oder	bv_doc_id__1_d1e16188
grobfahrlässi	bv_doc_id__1_d1e16190
ger	bv_doc_id__1_d1e16193
Verletzung	bv_doc_id__1_d1e16195
der	bv_doc_id__1_d1e16197
Bundesverfassung	bv_doc_id__1_d1e16199
durch	bv_doc_id__1_d1e16201
den	bv_doc_id__1_d1e16203
Bundespräsidenten	bv_doc_id__1_d1e16206
oder	bv_doc_id__1_d1e16208
seinen	bv_doc_id__1_d1e16210
Stellvertreter	bv_doc_id__1_d1e16212
auf	bv_doc_id__1_d1e16214
einen	bv_doc_id__1_d1e16216
vom	bv_doc_id__1_d1e16219
Bundesrat	bv_doc_id__1_d1e16221
genehmigten	bv_doc_id__1_d1e16223
Antrag	bv_doc_id__1_d1e16225
der	bv_doc_id__1_d1e16227
Bundesversammlung	bv_doc_id__1_d1e16229
<g/>
;	
wegen	bv_doc_id__1_d1e16234
vorsätzlicher	bv_doc_id__1_d1e16236
und	bv_doc_id__1_d1e16238
grobfahrlässigerGesetzesverletzung	bv_doc_id__1_d1e16240
der	bv_doc_id__1_d1e16242
sub	bv_doc_id__1_d1e16245
b	bv_doc_id__1_d1e16247
<g/>
)	
genannten	bv_doc_id__1_d1e16251
Personen	bv_doc_id__1_d1e16253
durch	bv_doc_id__1_d1e16255
ihre	bv_doc_id__1_d1e16258
Amtstätigkeit	bv_doc_id__1_d1e16260
auf	bv_doc_id__1_d1e16262
einen	bv_doc_id__1_d1e16264
vom	bv_doc_id__1_d1e16266
Bundesrat	bv_doc_id__1_d1e16268
genehmigten	bv_doc_id__1_d1e16271
Antrag	bv_doc_id__1_d1e16273
der	bv_doc_id__1_d1e16275
Bundesversammlung	bv_doc_id__1_d1e16277
<g/>
.	
wegen	bv_doc_id__1_d1e16281
vorsätzlicher	bv_doc_id__1_d1e16284
oder	bv_doc_id__1_d1e16286
grobfahrlässiger	bv_doc_id__1_d1e16288
Gesetzesverletzung	bv_doc_id__1_d1e16290
seitens	bv_doc_id__1_d1e16292
der	bv_doc_id__1_d1e16294
sub	bv_doc_id__1_d1e16297
c	bv_doc_id__1_d1e16299
<g/>
)	
genannten	bv_doc_id__1_d1e16303
Personen	bv_doc_id__1_d1e16305
durch	bv_doc_id__1_d1e16307
ihre	bv_doc_id__1_d1e16310
Amtstätigkeit	bv_doc_id__1_d1e16312
auf	bv_doc_id__1_d1e16314
Antrag	bv_doc_id__1_d1e16316
der	bv_doc_id__1_d1e16318
zuständigen	bv_doc_id__1_d1e16320
Landes	bv_doc_id__1_d1e16323
versammlung	bv_doc_id__1_d1e16325
<g/>
;	
und	bv_doc_id__1_d1e16329
über	bv_doc_id__1_d1e16331
die	bv_doc_id__1_d1e16333
Verantwortlichkeit	bv_doc_id__1_d1e16336
des	bv_doc_id__1_d1e16338
Landeshauptmannes	bv_doc_id__1_d1e16340
wegen	bv_doc_id__1_d1e16342
vorsätzlicher	bv_doc_id__1_d1e16344
und	bv_doc_id__1_d1e16346
grobfahrlässiger	bv_doc_id__1_d1e16349
Gesetzesverletzung	bv_doc_id__1_d1e16351
durch	bv_doc_id__1_d1e16353
seine	bv_doc_id__1_d1e16355
Amtstätigkeit	bv_doc_id__1_d1e16357
oder	bv_doc_id__1_d1e16359
wegen	bv_doc_id__1_d1e16362
Nichtbefolgung	bv_doc_id__1_d1e16364
der	bv_doc_id__1_d1e16366
Vollzugsanweisungen	bv_doc_id__1_d1e16368
oder	bv_doc_id__1_d1e16370
sonstigen	bv_doc_id__1_d1e16372
Anordnungen	bv_doc_id__1_d1e16375
der	bv_doc_id__1_d1e16377
Bundesregierung	bv_doc_id__1_d1e16379
auf	bv_doc_id__1_d1e16381
Antrag	bv_doc_id__1_d1e16383
der	bv_doc_id__1_d1e16385
letzteren	bv_doc_id__1_d1e16388
<g/>
.	
Das	bv_doc_id__1_d1e16392
verurteilende	bv_doc_id__1_d1e16394
Erkenntnis	bv_doc_id__1_d1e16396
des	bv_doc_id__1_d1e16398
Bundesverfassungsgerichtes	bv_doc_id__1_d1e16401
hat	bv_doc_id__1_d1e16403
auf	bv_doc_id__1_d1e16405
Verlust	bv_doc_id__1_d1e16407
des	bv_doc_id__1_d1e16409
Amtes	bv_doc_id__1_d1e16411
eventuell	bv_doc_id__1_d1e16414
auch	bv_doc_id__1_d1e16416
der	bv_doc_id__1_d1e16418
politischen	bv_doc_id__1_d1e16420
Rechte	bv_doc_id__1_d1e16422
zu	bv_doc_id__1_d1e16424
lauten	bv_doc_id__1_d1e16427
<g/>
.	
Art.	bv_doc_id__1_d1e16441
CXXIX	bv_doc_id__1_d1e16443
<g/>
.	
Das	bv_doc_id__1_d1e16450
Bundesverfassungsgericht	bv_doc_id__1_d1e16452
in	bv_doc_id__1_d1e16454
Wien	bv_doc_id__1_d1e16456
besteht	bv_doc_id__1_d1e16458
aus	bv_doc_id__1_d1e16461
einem	bv_doc_id__1_d1e16463
Präsidenten	bv_doc_id__1_d1e16465
<g/>
,	
einem	bv_doc_id__1_d1e16469
Vizepräsidenten	bv_doc_id__1_d1e16471
<g/>
,	
14	bv_doc_id__1_d1e16476
Mitgliedern	bv_doc_id__1_d1e16478
und	bv_doc_id__1_d1e16480
8	bv_doc_id__1_d1e16482
Ersatzmitgliedern	bv_doc_id__1_d1e16484
<g/>
.	
Der	bv_doc_id__1_d1e16492
Präsident	bv_doc_id__1_d1e16494
<g/>
,	
der	bv_doc_id__1_d1e16498
Vizepräsident	bv_doc_id__1_d1e16500
<g/>
,	
7	bv_doc_id__1_d1e16505
Mitglieder	bv_doc_id__1_d1e16507
und	bv_doc_id__1_d1e16509
4	bv_doc_id__1_d1e16511
Ersatzmitglieder	bv_doc_id__1_d1e16513
werden	bv_doc_id__1_d1e16516
von	bv_doc_id__1_d1e16518
der	bv_doc_id__1_d1e16520
Nationalversammlung	bv_doc_id__1_d1e16522
<g/>
,	
7	bv_doc_id__1_d1e16526
Mitglieder	bv_doc_id__1_d1e16529
und	bv_doc_id__1_d1e16531
4	bv_doc_id__1_d1e16533
Ersatzmitglieder	bv_doc_id__1_d1e16535
vom	bv_doc_id__1_d1e16537
Bundesrat	bv_doc_id__1_d1e16539
für	bv_doc_id__1_d1e16542
die	bv_doc_id__1_d1e16544
Dauer	bv_doc_id__1_d1e16546
der	bv_doc_id__1_d1e16548
Legislaturperiode	bv_doc_id__1_d1e16550
gewählt	bv_doc_id__1_d1e16552
<g/>
.	
Sie	bv_doc_id__1_d1e16557
können	bv_doc_id__1_d1e16559
nach	bv_doc_id__1_d1e16561
Ablauf	bv_doc_id__1_d1e16563
ihrer	bv_doc_id__1_d1e16565
Funktionsperiode	bv_doc_id__1_d1e16568
wieder	bv_doc_id__1_d1e16570
gewählt	bv_doc_id__1_d1e16572
werden	bv_doc_id__1_d1e16574
und	bv_doc_id__1_d1e16576
bleiben	bv_doc_id__1_d1e16578
bis	bv_doc_id__1_d1e16581
zur	bv_doc_id__1_d1e16583
Konstituierung	bv_doc_id__1_d1e16585
des	bv_doc_id__1_d1e16587
neugewählten	bv_doc_id__1_d1e16589
Kollegiums	bv_doc_id__1_d1e16591
im	bv_doc_id__1_d1e16594
Amte	bv_doc_id__1_d1e16596
<g/>
.	
Art.	bv_doc_id__1_d1e16606
CXXX	bv_doc_id__1_d1e16608
<g/>
.	
Der	bv_doc_id__1_d1e16615
Präsident	bv_doc_id__1_d1e16617
des	bv_doc_id__1_d1e16619
Bundesverfassungsgerichtes	bv_doc_id__1_d1e16621
steht	bv_doc_id__1_d1e16623
im	bv_doc_id__1_d1e16626
Range	bv_doc_id__1_d1e16628
des	bv_doc_id__1_d1e16630
Bundeskanzlers	bv_doc_id__1_d1e16632
<g/>
,	
der	bv_doc_id__1_d1e16636
Vizepräsident	bv_doc_id__1_d1e16639
im	bv_doc_id__1_d1e16641
Range	bv_doc_id__1_d1e16643
eines	bv_doc_id__1_d1e16645
Staatssekretärs	bv_doc_id__1_d1e16647
<g/>
.	
Das	bv_doc_id__1_d1e16654
Amt	bv_doc_id__1_d1e16656
der	bv_doc_id__1_d1e16658
Mitglieder	bv_doc_id__1_d1e16660
des	bv_doc_id__1_d1e16662
Bundesverfassungsgerichtes	bv_doc_id__1_d1e16665
ist	bv_doc_id__1_d1e16667
ein	bv_doc_id__1_d1e16669
Ehrenamt	bv_doc_id__1_d1e16671
<g/>
.	
Nur	bv_doc_id__1_d1e16675
drei	bv_doc_id__1_d1e16678
Mitglieder	bv_doc_id__1_d1e16680
fungieren	bv_doc_id__1_d1e16682
als	bv_doc_id__1_d1e16684
ständige	bv_doc_id__1_d1e16686
Referenten	bv_doc_id__1_d1e16688
im	bv_doc_id__1_d1e16691
Range	bv_doc_id__1_d1e16693
eines	bv_doc_id__1_d1e16695
Unterstaatssekretärs	bv_doc_id__1_d1e16697
<g/>
.	
Sie	bv_doc_id__1_d1e16701
werden	bv_doc_id__1_d1e16704
in	bv_doc_id__1_d1e16706
einer	bv_doc_id__1_d1e16708
Plenarversammlung	bv_doc_id__1_d1e16710
des	bv_doc_id__1_d1e16712
Bundesverfassungsgerichtes	bv_doc_id__1_d1e16714
aus	bv_doc_id__1_d1e16717
der	bv_doc_id__1_d1e16719
Mitte	bv_doc_id__1_d1e16721
seiner	bv_doc_id__1_d1e16723
Mitglieder	bv_doc_id__1_d1e16725
gewählt	bv_doc_id__1_d1e16727
<g/>
.	
Art.	bv_doc_id__1_d1e16738
CXXXI	bv_doc_id__1_d1e16740
<g/>
.	
Die	bv_doc_id__1_d1e16747
nähere	bv_doc_id__1_d1e16749
Organisation	bv_doc_id__1_d1e16751
des	bv_doc_id__1_d1e16753
Bundesverfassungsgerichtes	bv_doc_id__1_d1e16755
sowie	bv_doc_id__1_d1e16758
das	bv_doc_id__1_d1e16760
Verfahren	bv_doc_id__1_d1e16762
vor	bv_doc_id__1_d1e16764
ihm	bv_doc_id__1_d1e16766
in	bv_doc_id__1_d1e16768
den	bv_doc_id__1_d1e16771
verschiedenen	bv_doc_id__1_d1e16773
in	bv_doc_id__1_d1e16775
den	bv_doc_id__1_d1e16777
Art.	bv_doc_id__1_d1e16779
CXXIII	bv_doc_id__1_d1e16781
<g/>
-	
CXXVIII	bv_doc_id__1_d1e16786
angeführten	bv_doc_id__1_d1e16788
Fällen	bv_doc_id__1_d1e16790
<g/>
,	
wird	bv_doc_id__1_d1e16797
in	bv_doc_id__1_d1e16799
gesonderen	bv_doc_id__1_d1e16801
Bundesgesetzen	bv_doc_id__1_d1e16803
geregelt	bv_doc_id__1_d1e16805
<g/>
.	
Siebenter	bv_doc_id__1_d1e14561
Abschnitt	bv_doc_id__1_d1e14563
<g/>
.	
Von	bv_doc_id__1_d1e14570
den	bv_doc_id__1_d1e14572
Garantien	bv_doc_id__1_d1e14574
des	bv_doc_id__1_d1e14576
öffentlichen	bv_doc_id__1_d1e14578
Rechtes	bv_doc_id__1_d1e14581
<g/>
.	
A	bv_doc_id__1_d1e14590
<g/>
)	
Von	bv_doc_id__1_d1e14594
den	bv_doc_id__1_d1e14596
Verwaltungsgerichten	bv_doc_id__1_d1e14598
<g/>
.	
Art.	bv_doc_id__1_d1e14608
CXVI	bv_doc_id__1_d1e14610
<g/>
.	
Wegen	bv_doc_id__1_d1e14617
Rechtsverletzung	bv_doc_id__1_d1e14619
durch	bv_doc_id__1_d1e14621
die	bv_doc_id__1_d1e14623
Entscheidung	bv_doc_id__1_d1e14625
oder	bv_doc_id__1_d1e14628
Verfügung	bv_doc_id__1_d1e14630
einer	bv_doc_id__1_d1e14632
Verwaltungsbehörde	bv_doc_id__1_d1e14634
des	bv_doc_id__1_d1e14636
Bundes	bv_doc_id__1_d1e14638
oder	bv_doc_id__1_d1e14641
eines	bv_doc_id__1_d1e14643
souveränen	bv_doc_id__1_d1e14645
Landes	bv_doc_id__1_d1e14647
entscheidet	bv_doc_id__1_d1e14649
nach	bv_doc_id__1_d1e14651
Erschöpfung	bv_doc_id__1_d1e14654
des	bv_doc_id__1_d1e14656
administrativen	bv_doc_id__1_d1e14658
Instanzenzuges	bv_doc_id__1_d1e14660
<g/>
:	
a	bv_doc_id__1_d1e14668
<g/>
)	
in	bv_doc_id__1_d1e14675
Angelegenheiten	bv_doc_id__1_d1e14677
des	bv_doc_id__1_d1e14679
selbständigen	bv_doc_id__1_d1e14681
Wirkungskreises	bv_doc_id__1_d1e14683
der	bv_doc_id__1_d1e14686
souveränen	bv_doc_id__1_d1e14688
Länder	bv_doc_id__1_d1e14690
<g/>
,	
die	bv_doc_id__1_d1e14694
Landesverwaltungsgerichte	bv_doc_id__1_d1e14696
<g/>
;	
b	bv_doc_id__1_d1e14704
<g/>
)	
in	bv_doc_id__1_d1e14711
Angelegenheiten	bv_doc_id__1_d1e14713
der	bv_doc_id__1_d1e14715
Bundesverwaltung	bv_doc_id__1_d1e14717
<g/>
,	
das	bv_doc_id__1_d1e14722
Bundesverwaltungsgericht	bv_doc_id__1_d1e14724
Art.	bv_doc_id__1_d1e14734
CXVII	bv_doc_id__1_d1e14736
<g/>
.	
In	bv_doc_id__1_d1e14743
jeder	bv_doc_id__1_d1e14745
Landeshauptstadt	bv_doc_id__1_d1e14747
wird	bv_doc_id__1_d1e14749
ein	bv_doc_id__1_d1e14751
Landesverwaltungsgericht	bv_doc_id__1_d1e14754
errichtet	bv_doc_id__1_d1e14756
<g/>
.	
Seine	bv_doc_id__1_d1e14760
Mitglieder	bv_doc_id__1_d1e14762
sind	bv_doc_id__1_d1e14764
zur	bv_doc_id__1_d1e14767
Hälfte	bv_doc_id__1_d1e14769
aus	bv_doc_id__1_d1e14771
dem	bv_doc_id__1_d1e14773
Stande	bv_doc_id__1_d1e14775
der	bv_doc_id__1_d1e14777
Landesverwaltungsbeamten	bv_doc_id__1_d1e14780
über	bv_doc_id__1_d1e14782
Vorschlag	bv_doc_id__1_d1e14784
der	bv_doc_id__1_d1e14786
Landesregierung	bv_doc_id__1_d1e14788
<g/>
,	
zur	bv_doc_id__1_d1e14793
Hälfte	bv_doc_id__1_d1e14795
aus	bv_doc_id__1_d1e14797
dem	bv_doc_id__1_d1e14799
Stande	bv_doc_id__1_d1e14801
der	bv_doc_id__1_d1e14803
richterlichen	bv_doc_id__1_d1e14806
Beamten	bv_doc_id__1_d1e14808
über	bv_doc_id__1_d1e14810
Vorschlag	bv_doc_id__1_d1e14812
der	bv_doc_id__1_d1e14814
Bundesregierung	bv_doc_id__1_d1e14816
vom	bv_doc_id__1_d1e14819
Bundespräsidenten	bv_doc_id__1_d1e14821
zu	bv_doc_id__1_d1e14823
ernennen	bv_doc_id__1_d1e14825
<g/>
.	
Aus	bv_doc_id__1_d1e14832
dem	bv_doc_id__1_d1e14834
Stande	bv_doc_id__1_d1e14836
der	bv_doc_id__1_d1e14838
letzterwähnten	bv_doc_id__1_d1e14840
Beamten	bv_doc_id__1_d1e14843
ernennt	bv_doc_id__1_d1e14845
der	bv_doc_id__1_d1e14847
Bundespräsident	bv_doc_id__1_d1e14849
über	bv_doc_id__1_d1e14851
Vorschlag	bv_doc_id__1_d1e14853
der	bv_doc_id__1_d1e14856
Bundesregierung	bv_doc_id__1_d1e14858
den	bv_doc_id__1_d1e14860
Präsidenten	bv_doc_id__1_d1e14862
<g/>
,	
aus	bv_doc_id__1_d1e14866
dem	bv_doc_id__1_d1e14869
Stande	bv_doc_id__1_d1e14871
der	bv_doc_id__1_d1e14873
ersterwähnten	bv_doc_id__1_d1e14875
Beamten	bv_doc_id__1_d1e14877
über	bv_doc_id__1_d1e14879
Vorschlag	bv_doc_id__1_d1e14882
der	bv_doc_id__1_d1e14884
Landesregie	bv_doc_id__1_d1e14886
rung	bv_doc_id__1_d1e14890
den	bv_doc_id__1_d1e14892
Vizepräsidenten	bv_doc_id__1_d1e14895
des	bv_doc_id__1_d1e14897
Landesverwaltungsgerichtes	bv_doc_id__1_d1e14899
<g/>
.	
Art.	bv_doc_id__1_d1e14909
CXVIII	bv_doc_id__1_d1e14911
<g/>
.	
Das	bv_doc_id__1_d1e14918
Bundesverwaltungsgericht	bv_doc_id__1_d1e14920
in	bv_doc_id__1_d1e14922
Wien	bv_doc_id__1_d1e14924
muss	bv_doc_id__1_d1e14926
wenigstens	bv_doc_id__1_d1e14929
zur	bv_doc_id__1_d1e14931
Hälfte	bv_doc_id__1_d1e14933
seiner	bv_doc_id__1_d1e14935
Mitglieder	bv_doc_id__1_d1e14937
aus	bv_doc_id__1_d1e14939
richterlichen	bv_doc_id__1_d1e14942
Beamten	bv_doc_id__1_d1e14944
bestehen	bv_doc_id__1_d1e14946
<g/>
.	
Sämtliche	bv_doc_id__1_d1e14953
Stellen	bv_doc_id__1_d1e14955
werden	bv_doc_id__1_d1e14957
über	bv_doc_id__1_d1e14959
Vorschlag	bv_doc_id__1_d1e14961
der	bv_doc_id__1_d1e14964
Bundesregierung	bv_doc_id__1_d1e14966
vom	bv_doc_id__1_d1e14968
Bundespräsidenten	bv_doc_id__1_d1e14970
besetzt	bv_doc_id__1_d1e14972
<g/>
.	
Art.	bv_doc_id__1_d1e14982
CXIX	bv_doc_id__1_d1e14984
<g/>
.	
Das	bv_doc_id__1_d1e14991
Bundesverwaltungsgericht	bv_doc_id__1_d1e14993
und	bv_doc_id__1_d1e14995
die	bv_doc_id__1_d1e14997
Landesverwaltungsgerichte	bv_doc_id__1_d1e14999
haben	bv_doc_id__1_d1e15002
in	bv_doc_id__1_d1e15004
der	bv_doc_id__1_d1e15006
Regel	bv_doc_id__1_d1e15008
nur	bv_doc_id__1_d1e15010
über	bv_doc_id__1_d1e15012
Beschwerden	bv_doc_id__1_d1e15015
der	bv_doc_id__1_d1e15017
Parteien	bv_doc_id__1_d1e15019
zu	bv_doc_id__1_d1e15021
erkennen	bv_doc_id__1_d1e15023
<g/>
.	
Doch	bv_doc_id__1_d1e15030
kann	bv_doc_id__1_d1e15032
<g/>
,	
wenn	bv_doc_id__1_d1e15036
durch	bv_doc_id__1_d1e15038
eine	bv_doc_id__1_d1e15041
rechtswidrige	bv_doc_id__1_d1e15043
Entscheidung	bv_doc_id__1_d1e15045
oder	bv_doc_id__1_d1e15047
Verfügung	bv_doc_id__1_d1e15049
einer	bv_doc_id__1_d1e15051
Landesbehörde	bv_doc_id__1_d1e15054
die	bv_doc_id__1_d1e15056
Interessen	bv_doc_id__1_d1e15058
der	bv_doc_id__1_d1e15060
Bundesverwaltung	bv_doc_id__1_d1e15062
verletzt	bv_doc_id__1_d1e15064
werden	bv_doc_id__1_d1e15067
<g/>
,	
auch	bv_doc_id__1_d1e15071
die	bv_doc_id__1_d1e15073
Bundesregierung	bv_doc_id__1_d1e15075
vor	bv_doc_id__1_d1e15077
einem	bv_doc_id__1_d1e15080
Landesverwaltungsgerichte	bv_doc_id__1_d1e15082
Beschwerde	bv_doc_id__1_d1e15084
erheben	bv_doc_id__1_d1e15086
<g/>
.	
Art.	bv_doc_id__1_d1e15097
CXX	bv_doc_id__1_d1e15099
<g/>
.	
Die	bv_doc_id__1_d1e15106
Organisation	bv_doc_id__1_d1e15108
der	bv_doc_id__1_d1e15110
Landesverwaltungsgerichte	bv_doc_id__1_d1e15112
und	bv_doc_id__1_d1e15114
des	bv_doc_id__1_d1e15117
Bundesverwaltungsgerichtes	bv_doc_id__1_d1e15119
sowie	bv_doc_id__1_d1e15121
das	bv_doc_id__1_d1e15123
Verfahren	bv_doc_id__1_d1e15125
vor	bv_doc_id__1_d1e15127
ihnen	bv_doc_id__1_d1e15130
<g/>
,	
wird	bv_doc_id__1_d1e15134
durch	bv_doc_id__1_d1e15136
ein	bv_doc_id__1_d1e15138
besonderes	bv_doc_id__1_d1e15140
Bundesgesetz	bv_doc_id__1_d1e15143
geregelt	bv_doc_id__1_d1e15145
<g/>
.	
Art.	bv_doc_id__1_d1e15155
CXXI	bv_doc_id__1_d1e15157
<g/>
.	
Von	bv_doc_id__1_d1e15164
der	bv_doc_id__1_d1e15166
Zuständigkeit	bv_doc_id__1_d1e15168
der	bv_doc_id__1_d1e15170
Verwal-	bv_doc_id__1_d1e15172
tungsgerichte	bv_doc_id__1_d1e15177
sind	bv_doc_id__1_d1e15179
ausgeschlossen	bv_doc_id__1_d1e15181
<g/>
:	
a	bv_doc_id__1_d1e15189
<g/>
)	
Angelegenheiten	bv_doc_id__1_d1e15196
<g/>
,	
über	bv_doc_id__1_d1e15200
welche	bv_doc_id__1_d1e15202
den	bv_doc_id__1_d1e15204
ordentlichen	bv_doc_id__1_d1e15207
Gerichten	bv_doc_id__1_d1e15209
die	bv_doc_id__1_d1e15211
Entscheidung	bv_doc_id__1_d1e15213
zusteht	bv_doc_id__1_d1e15215
<g/>
.	
b	bv_doc_id__1_d1e15222
<g/>
)	
Angelegenheiten	bv_doc_id__1_d1e15229
<g/>
,	
welche	bv_doc_id__1_d1e15233
nach	bv_doc_id__1_d1e15235
der	bv_doc_id__1_d1e15237
Bundesverfassung	bv_doc_id__1_d1e15240
zur	bv_doc_id__1_d1e15242
Kompetenz	bv_doc_id__1_d1e15244
des	bv_doc_id__1_d1e15246
Bundesverfassungsgerichtes	bv_doc_id__1_d1e15248
gehören	bv_doc_id__1_d1e15250
<g/>
.	
c	bv_doc_id__1_d1e15258
<g/>
)	
Angelegenheiten	bv_doc_id__1_d1e15266
<g/>
,	
in	bv_doc_id__1_d1e15270
denen	bv_doc_id__1_d1e15272
und	bv_doc_id__1_d1e15274
insoweit	bv_doc_id__1_d1e15277
die	bv_doc_id__1_d1e15279
Verwaltungebehörden	bv_doc_id__1_d1e15281
nach	bv_doc_id__1_d1e15283
freiem	bv_doc_id__1_d1e15285
Ermessen	bv_doc_id__1_d1e15287
vorzugehen	bv_doc_id__1_d1e15290
haben	bv_doc_id__1_d1e15292
<g/>
.	
d	bv_doc_id__1_d1e15299
<g/>
)	
Disziplinarangelegenheiten	bv_doc_id__1_d1e15306
<g/>
.	
Art.	bv_doc_id__1_d1e15318
CXXII	bv_doc_id__1_d1e15320
<g/>
.	
Durch	bv_doc_id__1_d1e15327
Landesgesetz	bv_doc_id__1_d1e15329
bezw	bv_doc_id__1_d1e15331
<g/>
.	
durch	bv_doc_id__1_d1e15335
Bundesgesetz	bv_doc_id__1_d1e15338
kann	bv_doc_id__1_d1e15340
angeordnet	bv_doc_id__1_d1e15342
werden	bv_doc_id__1_d1e15344
<g/>
,	
dass	bv_doc_id__1_d1e15348
in	bv_doc_id__1_d1e15351
allen	bv_doc_id__1_d1e15353
Angelegenheiten	bv_doc_id__1_d1e15355
<g/>
,	
in	bv_doc_id__1_d1e15359
denen	bv_doc_id__1_d1e15361
ein	bv_doc_id__1_d1e15364
Verwaltungsgericht	bv_doc_id__1_d1e15366
angerufen	bv_doc_id__1_d1e15368
werden	bv_doc_id__1_d1e15370
kann	bv_doc_id__1_d1e15372
<g/>
,	
der	bv_doc_id__1_d1e15377
administrative	bv_doc_id__1_d1e15379
Instanzenzug	bv_doc_id__1_d1e15381
bei	bv_doc_id__1_d1e15383
Angelegenheiten	bv_doc_id__1_d1e15385
des	bv_doc_id__1_d1e15387
Wirkungskreises	bv_doc_id__1_d1e15390
der	bv_doc_id__1_d1e15392
souveränen	bv_doc_id__1_d1e15394
Länder	bv_doc_id__1_d1e15396
noch	bv_doc_id__1_d1e15398
vor	bv_doc_id__1_d1e15400
der	bv_doc_id__1_d1e15403
Entscheidung	bv_doc_id__1_d1e15405
der	bv_doc_id__1_d1e15407
Landesregierung	bv_doc_id__1_d1e15409
<g/>
,	
bei	bv_doc_id__1_d1e15413
den	bv_doc_id__1_d1e15416
übrigen	bv_doc_id__1_d1e15418
Angelegenheiten	bv_doc_id__1_d1e15420
noch	bv_doc_id__1_d1e15422
vor	bv_doc_id__1_d1e15424
der	bv_doc_id__1_d1e15426
Entscheidung	bv_doc_id__1_d1e15429
der	bv_doc_id__1_d1e15431
Bundesregierung	bv_doc_id__1_d1e15433
bezw	bv_doc_id__1_d1e15435
<g/>
.	
des	bv_doc_id__1_d1e15439
zuständigen	bv_doc_id__1_d1e15442
Bundesamtes	bv_doc_id__1_d1e15444
beendet	bv_doc_id__1_d1e15446
sei	bv_doc_id__1_d1e15448
<g/>
.	
A	bv_doc_id__1_d1e14590
<g/>
)	
Von	bv_doc_id__1_d1e14594
den	bv_doc_id__1_d1e14596
Verwaltungsgerichten	bv_doc_id__1_d1e14598
<g/>
.	
Art.	bv_doc_id__1_d1e14608
CXVI	bv_doc_id__1_d1e14610
<g/>
.	
Wegen	bv_doc_id__1_d1e14617
Rechtsverletzung	bv_doc_id__1_d1e14619
durch	bv_doc_id__1_d1e14621
die	bv_doc_id__1_d1e14623
Entscheidung	bv_doc_id__1_d1e14625
oder	bv_doc_id__1_d1e14628
Verfügung	bv_doc_id__1_d1e14630
einer	bv_doc_id__1_d1e14632
Verwaltungsbehörde	bv_doc_id__1_d1e14634
des	bv_doc_id__1_d1e14636
Bundes	bv_doc_id__1_d1e14638
oder	bv_doc_id__1_d1e14641
eines	bv_doc_id__1_d1e14643
souveränen	bv_doc_id__1_d1e14645
Landes	bv_doc_id__1_d1e14647
entscheidet	bv_doc_id__1_d1e14649
nach	bv_doc_id__1_d1e14651
Erschöpfung	bv_doc_id__1_d1e14654
des	bv_doc_id__1_d1e14656
administrativen	bv_doc_id__1_d1e14658
Instanzenzuges	bv_doc_id__1_d1e14660
<g/>
:	
a	bv_doc_id__1_d1e14668
<g/>
)	
in	bv_doc_id__1_d1e14675
Angelegenheiten	bv_doc_id__1_d1e14677
des	bv_doc_id__1_d1e14679
selbständigen	bv_doc_id__1_d1e14681
Wirkungskreises	bv_doc_id__1_d1e14683
der	bv_doc_id__1_d1e14686
souveränen	bv_doc_id__1_d1e14688
Länder	bv_doc_id__1_d1e14690
<g/>
,	
die	bv_doc_id__1_d1e14694
Landesverwaltungsgerichte	bv_doc_id__1_d1e14696
<g/>
;	
b	bv_doc_id__1_d1e14704
<g/>
)	
in	bv_doc_id__1_d1e14711
Angelegenheiten	bv_doc_id__1_d1e14713
der	bv_doc_id__1_d1e14715
Bundesverwaltung	bv_doc_id__1_d1e14717
<g/>
,	
das	bv_doc_id__1_d1e14722
Bundesverwaltungsgericht	bv_doc_id__1_d1e14724
Art.	bv_doc_id__1_d1e14608
CXVI	bv_doc_id__1_d1e14610
<g/>
.	
Wegen	bv_doc_id__1_d1e14617
Rechtsverletzung	bv_doc_id__1_d1e14619
durch	bv_doc_id__1_d1e14621
die	bv_doc_id__1_d1e14623
Entscheidung	bv_doc_id__1_d1e14625
oder	bv_doc_id__1_d1e14628
Verfügung	bv_doc_id__1_d1e14630
einer	bv_doc_id__1_d1e14632
Verwaltungsbehörde	bv_doc_id__1_d1e14634
des	bv_doc_id__1_d1e14636
Bundes	bv_doc_id__1_d1e14638
oder	bv_doc_id__1_d1e14641
eines	bv_doc_id__1_d1e14643
souveränen	bv_doc_id__1_d1e14645
Landes	bv_doc_id__1_d1e14647
